,Kenteken,Voertuigsoort,Merk,Datum eerste toelating DT,Datum
27957,DPZ89Z,Bromfiets,SENZO,07/20/2021 12:00:00 AM,2021-07-20
42514,DRB05D,Bromfiets,SYM,12/24/2021 12:00:00 AM,2021-12-24
42579,DRB09K,Bromfiets,PIAGGIO,06/19/2021 12:00:00 AM,2021-06-19
42768,DRB22J,Bromfiets,PEUGEOT,12/30/2021 12:00:00 AM,2021-12-30
42794,DRB24B,Bromfiets,RIEJU,02/25/2021 12:00:00 AM,2021-02-25
42874,DRB29D,Bromfiets,SYM,08/21/2021 12:00:00 AM,2021-08-21
42883,DRB29R,Bromfiets,KYMCO,12/16/2021 12:00:00 AM,2021-12-16
42999,DRB37G,Bromfiets,AGM,12/29/2021 12:00:00 AM,2021-12-29
43080,DRB42T,Bromfiets,SYM,04/25/2021 12:00:00 AM,2021-04-25
43147,DRB47G,Bromfiets,BTC,04/01/2021 12:00:00 AM,2021-04-01
43310,DRB57Z,Bromfiets,APRILIA,03/06/2021 12:00:00 AM,2021-03-06
43397,DRB63S,Bromfiets,LIFAN,05/20/2021 12:00:00 AM,2021-05-20
43570,DRB75J,Bromfiets,KYMCO,09/28/2021 12:00:00 AM,2021-09-28
43584,DRB76J,Bromfiets,KYMCO,12/28/2021 12:00:00 AM,2021-12-28
43595,DRB77B,Bromfiets,PIAGGIO,02/18/2021 12:00:00 AM,2021-02-18
43650,DRB80P,Bromfiets,PIAGGIO,04/26/2021 12:00:00 AM,2021-04-26
43671,DRB81Z,Bromfiets,TURBHO,02/18/2021 12:00:00 AM,2021-02-18
43675,DRB82G,Bromfiets,KYMCO,05/10/2021 12:00:00 AM,2021-05-10
43820,DRB92K,Bromfiets,BTC,04/08/2021 12:00:00 AM,2021-04-08
43835,DRB93J,Bromfiets,PIAGGIO,12/24/2021 12:00:00 AM,2021-12-24
44109,DRD09X,Bromfiets,PIAGGIO,12/30/2021 12:00:00 AM,2021-12-30
44154,DRD12Z,Bromfiets,PIAGGIO,05/15/2021 12:00:00 AM,2021-05-15
44914,DRD63X,Bromfiets,AGM,03/24/2021 12:00:00 AM,2021-03-24
44957,DRD66V,Bromfiets,PIAGGIO,05/22/2021 12:00:00 AM,2021-05-22
44965,DRD67J,Bromfiets,RIEJU,05/22/2021 12:00:00 AM,2021-05-22
44992,DRD69D,Bromfiets,I-GOO,06/02/2021 12:00:00 AM,2021-06-02
45030,DRD71L,Bromfiets,RIYA,06/17/2021 12:00:00 AM,2021-06-17
45136,DRD78P,Bromfiets,AGM,06/24/2021 12:00:00 AM,2021-06-24
45370,DRD93V,Bromfiets,BTC,09/03/2021 12:00:00 AM,2021-09-03
45457,DRD99T,Bromfiets,SYM,03/06/2021 12:00:00 AM,2021-03-06
45510,DRF02H,Bromfiets,BTC,01/28/2021 12:00:00 AM,2021-01-28
45517,DRF02S,Bromfiets,PEUGEOT,12/15/2021 12:00:00 AM,2021-12-15
45729,DRF16S,Bromfiets,DERBI,09/02/2021 12:00:00 AM,2021-09-02
45809,DRF21V,Bromfiets,PIAGGIO,04/26/2021 12:00:00 AM,2021-04-26
46091,DRF40K,Bromfiets,PEUGEOT,03/26/2021 12:00:00 AM,2021-03-26
46314,DRF55N,Bromfiets,PIAGGIO,08/21/2021 12:00:00 AM,2021-08-21
46392,DRF60R,Bromfiets,PIAGGIO,04/03/2021 12:00:00 AM,2021-04-03
46406,DRF61R,Bromfiets,PIAGGIO,01/22/2021 12:00:00 AM,2021-01-22
46525,DRF69T,Bromfiets,PIAGGIO,05/05/2021 12:00:00 AM,2021-05-05
46603,DRF75D,Bromfiets,LA SOURIS,02/19/2021 12:00:00 AM,2021-02-19
46642,DRF77S,Bromfiets,SYM,03/10/2021 12:00:00 AM,2021-03-10
46753,DRF84V,Bromfiets,RIEJU,06/10/2021 12:00:00 AM,2021-06-10
46826,DRF89V,Bromfiets,RIEJU,12/27/2021 12:00:00 AM,2021-12-27
47145,DRG10H,Bromfiets,DERBI,02/03/2021 12:00:00 AM,2021-02-03
47294,DRG20H,Bromfiets,PEUGEOT,06/08/2021 12:00:00 AM,2021-06-08
47357,DRG24R,Bromfiets,STROMER,06/17/2021 12:00:00 AM,2021-06-17
47423,DRG28V,Bromfiets,PIAGGIO,05/12/2021 12:00:00 AM,2021-05-12
47446,DRG30H,Bromfiets,PEUGEOT,12/24/2021 12:00:00 AM,2021-12-24
48039,DRG69S,Bromfiets,SYM,01/20/2021 12:00:00 AM,2021-01-20
48061,DRG71D,Bromfiets,NIU,05/10/2021 12:00:00 AM,2021-05-10
48174,DRG78T,Bromfiets,SYM,04/30/2021 12:00:00 AM,2021-04-30
48290,DRG86L,Bromfiets,PEUGEOT,09/03/2021 12:00:00 AM,2021-09-03
48680,DRH11F,Bromfiets,BERINI,02/11/2021 12:00:00 AM,2021-02-11
48716,DRH13L,Bromfiets,NIU,11/03/2021 12:00:00 AM,2021-11-03
48889,DRH24X,Bromfiets,NIU,02/26/2021 12:00:00 AM,2021-02-26
48896,DRH25K,Bromfiets,I-GOO,06/20/2021 12:00:00 AM,2021-06-20
48943,DRH28K,Bromfiets,BTC,03/12/2021 12:00:00 AM,2021-03-12
49283,DRH51F,Bromfiets,AGM,04/22/2021 12:00:00 AM,2021-04-22
49455,DRH62P,Bromfiets,GIANT,03/03/2021 12:00:00 AM,2021-03-03
49722,DRH80R,Bromfiets,SYM,12/14/2021 12:00:00 AM,2021-12-14
49861,DRH89V,Bromfiets,GTS,12/24/2021 12:00:00 AM,2021-12-24
50048,DRJ01X,Bromfiets,PIAGGIO,08/31/2021 12:00:00 AM,2021-08-31
50175,DRJ10G,Bromfiets,NIU,03/05/2021 12:00:00 AM,2021-03-05
50203,DRJ12F,Bromfiets,PIAGGIO,04/08/2021 12:00:00 AM,2021-04-08
50480,DRJ30L,Bromfiets,KYMCO,02/25/2021 12:00:00 AM,2021-02-25
50563,DRJ35T,Bromfiets,NIU,07/23/2021 12:00:00 AM,2021-07-23
50671,DRJ42V,Bromfiets,SYM,06/04/2021 12:00:00 AM,2021-06-04
50703,DRJ44X,Bromfiets,GTS,12/14/2021 12:00:00 AM,2021-12-14
50783,DRJ50G,Bromfiets,PEUGEOT,02/20/2021 12:00:00 AM,2021-02-20
50881,DRJ56S,Bromfiets,KYMCO,12/29/2021 12:00:00 AM,2021-12-29
51624,DRK04H,Bromfiets,PIAGGIO,05/14/2021 12:00:00 AM,2021-05-14
51679,DRK07X,Bromfiets,KYMCO,12/09/2021 12:00:00 AM,2021-12-09
51910,DRK23G,Bromfiets,KYMCO,12/14/2021 12:00:00 AM,2021-12-14
52009,DRK29N,Bromfiets,KYMCO,12/09/2021 12:00:00 AM,2021-12-09
52014,DRK29V,Bromfiets,KALKHOFF,05/12/2021 12:00:00 AM,2021-05-12
52022,DRK30K,Bromfiets,SYM,02/25/2021 12:00:00 AM,2021-02-25
52024,DRK30N,Bromfiets,SUNRA,02/19/2021 12:00:00 AM,2021-02-19
52102,DRK35T,Bromfiets,RIEJU,12/24/2021 12:00:00 AM,2021-12-24
52200,DRK42F,Bromfiets,PIAGGIO,09/13/2021 12:00:00 AM,2021-09-13
52255,DRK45Z,Bromfiets,TOMOS,01/14/2021 12:00:00 AM,2021-01-14
52435,DRK58H,Bromfiets,PIAGGIO,06/18/2021 12:00:00 AM,2021-06-18
52457,DRK59T,Bromfiets,AGM,10/07/2021 12:00:00 AM,2021-10-07
52736,DRK78F,Bromfiets,PIAGGIO,02/26/2021 12:00:00 AM,2021-02-26
52767,DRK80H,Bromfiets,LIFAN,03/30/2021 12:00:00 AM,2021-03-30
52888,DRK88H,Bromfiets,LIFAN,07/13/2021 12:00:00 AM,2021-07-13
53247,DRL13P,Bromfiets,PIAGGIO,02/27/2021 12:00:00 AM,2021-02-27
53408,DRL25B,Bromfiets,TOMOS,02/11/2021 12:00:00 AM,2021-02-11
53782,DRL50F,Bromfiets,KYMCO,06/09/2021 12:00:00 AM,2021-06-09
54025,DRL65Z,Bromfiets,SYM,05/12/2021 12:00:00 AM,2021-05-12
54119,DRL72P,Bromfiets,EVOMAXX,07/02/2021 12:00:00 AM,2021-07-02
54297,DRL84D,Bromfiets,KYMCO,04/29/2021 12:00:00 AM,2021-04-29
54651,DRN05N,Bromfiets,SYM,12/15/2021 12:00:00 AM,2021-12-15
54680,DRN07N,Bromfiets,SYM,11/06/2021 12:00:00 AM,2021-11-06
54722,DRN10J,Bromfiets,BERINI,03/31/2021 12:00:00 AM,2021-03-31
54728,DRN10T,Bromfiets,PIAGGIO,12/14/2021 12:00:00 AM,2021-12-14
54978,DRN27N,Bromfiets,SYM,09/22/2021 12:00:00 AM,2021-09-22
54994,DRN28N,Bromfiets,SYM,04/06/2021 12:00:00 AM,2021-04-06
55247,DRN45R,Bromfiets,SYM,05/18/2021 12:00:00 AM,2021-05-18
55380,DRN54P,Bromfiets,BTC,05/25/2021 12:00:00 AM,2021-05-25
55580,DRN68D,Bromfiets,PIAGGIO,12/29/2021 12:00:00 AM,2021-12-29
55668,DRN73Z,Bromfiets,AGM,07/05/2021 12:00:00 AM,2021-07-05
55670,DRN74D,Bromfiets,PIAGGIO,12/29/2021 12:00:00 AM,2021-12-29
55695,DRN75R,Bromfiets,SYM,12/30/2021 12:00:00 AM,2021-12-30
55696,DRN75S,Bromfiets,AGM,05/21/2021 12:00:00 AM,2021-05-21
55747,DRN78Z,Bromfiets,AGM,07/29/2021 12:00:00 AM,2021-07-29
55759,DRN79S,Bromfiets,AGM,12/30/2021 12:00:00 AM,2021-12-30
55997,DRN95P,Bromfiets,KYMCO,10/08/2021 12:00:00 AM,2021-10-08
56037,DRN98G,Bromfiets,PEUGEOT,06/17/2021 12:00:00 AM,2021-06-17
56986,DRP59N,Bromfiets,PIAGGIO,07/09/2021 12:00:00 AM,2021-07-09
57108,DRP67P,Bromfiets,NIU,10/08/2021 12:00:00 AM,2021-10-08
57146,DRP70F,Bromfiets,BTC,05/03/2021 12:00:00 AM,2021-05-03
57159,DRP71B,Bromfiets,MASH,04/30/2021 12:00:00 AM,2021-04-30
57350,DRP83X,Bromfiets,PIAGGIO,06/18/2021 12:00:00 AM,2021-06-18
57455,DRP90X,Bromfiets,PIAGGIO,02/03/2021 12:00:00 AM,2021-02-03
57505,DRP94H,Bromfiets,NIU,05/28/2021 12:00:00 AM,2021-05-28
57875,DRR18K,Bromfiets,SYM,04/24/2021 12:00:00 AM,2021-04-24
58075,DRR32B,Bromfiets,NIU,04/08/2021 12:00:00 AM,2021-04-08
58086,DRR32T,Bromfiets,PEUGEOT,01/11/2021 12:00:00 AM,2021-01-11
58105,DRR34B,Bromfiets,NIU,09/07/2021 12:00:00 AM,2021-09-07
58114,DRR34P,Bromfiets,SYM,05/06/2021 12:00:00 AM,2021-05-06
58127,DRR35P,Bromfiets,SYM,06/25/2021 12:00:00 AM,2021-06-25
58153,DRR37K,Bromfiets,SYM,12/28/2021 12:00:00 AM,2021-12-28
58763,DRR78L,Bromfiets,ACCELL-NEDERLAND,11/13/2021 12:00:00 AM,2021-11-13
58985,DRR93Z,Bromfiets,AGM,04/15/2021 12:00:00 AM,2021-04-15
59017,DRR95Z,Bromfiets,AGM,04/15/2021 12:00:00 AM,2021-04-15
59055,DRR98P,Bromfiets,AGM,05/28/2021 12:00:00 AM,2021-05-28
59128,DRS02J,Bromfiets,SYM,05/14/2021 12:00:00 AM,2021-05-14
59154,DRS04J,Bromfiets,SYM,04/24/2021 12:00:00 AM,2021-04-24
59164,DRS05B,Bromfiets,HANWAY,01/06/2021 12:00:00 AM,2021-01-06
59231,DRS09X,Bromfiets,RIEJU,12/17/2021 12:00:00 AM,2021-12-17
59252,DRS11N,Bromfiets,SYM,11/30/2021 12:00:00 AM,2021-11-30
59512,DRS31T,Bromfiets,PIAGGIO,11/26/2021 12:00:00 AM,2021-11-26
59613,DRS39L,Bromfiets,PIAGGIO,04/21/2021 12:00:00 AM,2021-04-21
59756,DRS50N,Bromfiets,PEUGEOT,05/06/2021 12:00:00 AM,2021-05-06
59794,DRS53P,Bromfiets,AGM,04/02/2021 12:00:00 AM,2021-04-02
59972,DRS66Z,Bromfiets,SYM,12/24/2021 12:00:00 AM,2021-12-24
60020,DRS70T,Bromfiets,AGM,12/23/2021 12:00:00 AM,2021-12-23
60226,DRS86G,Bromfiets,PIAGGIO,04/21/2021 12:00:00 AM,2021-04-21
60339,DRS94K,Bromfiets,GTS,12/23/2021 12:00:00 AM,2021-12-23
60382,DRS97R,Bromfiets,SYM,03/19/2021 12:00:00 AM,2021-03-19
60580,DRT11X,Bromfiets,GAZELLE,06/03/2021 12:00:00 AM,2021-06-03
60608,DRT13X,Bromfiets,GAZELLE,06/03/2021 12:00:00 AM,2021-06-03
60831,DRT28S,Bromfiets,I-GOO,01/29/2021 12:00:00 AM,2021-01-29
60839,DRT29H,Bromfiets,AGM,03/12/2021 12:00:00 AM,2021-03-12
61115,DRT47L,Bromfiets,AGM,06/25/2021 12:00:00 AM,2021-06-25
61118,DRT47R,Bromfiets,SYM,05/22/2021 12:00:00 AM,2021-05-22
61176,DRT51J,Bromfiets,GTS,07/23/2021 12:00:00 AM,2021-07-23
61192,DRT52K,Bromfiets,SYM,06/12/2021 12:00:00 AM,2021-06-12
61196,DRT52R,Bromfiets,SYM,12/29/2021 12:00:00 AM,2021-12-29
61358,DRT63L,Bromfiets,PIAGGIO,07/14/2021 12:00:00 AM,2021-07-14
61538,DRT75R,Bromfiets,SYM,02/24/2021 12:00:00 AM,2021-02-24
61596,DRT79K,Bromfiets,BTC,03/08/2021 12:00:00 AM,2021-03-08
62168,DRV13R,Bromfiets,SYM,03/05/2021 12:00:00 AM,2021-03-05
62256,DRV19L,Bromfiets,SYM,07/17/2021 12:00:00 AM,2021-07-17
62296,DRV22G,Bromfiets,BTC,03/06/2021 12:00:00 AM,2021-03-06
62348,DRV25X,Bromfiets,MASH,09/10/2021 12:00:00 AM,2021-09-10
62364,DRV26X,Bromfiets,MASH,06/25/2021 12:00:00 AM,2021-06-25
62881,DRV61X,Bromfiets,MASH,06/12/2021 12:00:00 AM,2021-06-12
62964,DRV67Z,Bromfiets,BTC,11/02/2021 12:00:00 AM,2021-11-02
63042,DRV73G,Bromfiets,RIEJU,03/06/2021 12:00:00 AM,2021-03-06
63135,DRV79T,Bromfiets,SYM,06/18/2021 12:00:00 AM,2021-06-18
63187,DRV83L,Bromfiets,NIU,11/18/2021 12:00:00 AM,2021-11-18
63194,DRV83Z,Bromfiets,NIU,01/05/2021 12:00:00 AM,2021-01-05
63199,DRV84H,Bromfiets,KYMCO,09/21/2021 12:00:00 AM,2021-09-21
63370,DRV96B,Bromfiets,GTS,10/27/2021 12:00:00 AM,2021-10-27
63570,DRX09K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
63888,DRX31R,Bromfiets,YAMAHA,05/12/2021 12:00:00 AM,2021-05-12
63899,DRX32K,Bromfiets,KILLERBEE,02/24/2021 12:00:00 AM,2021-02-24
63911,DRX33H,Bromfiets,NIU,03/26/2021 12:00:00 AM,2021-03-26
63922,DRX34B,Bromfiets,ACCELL-NEDERLAND,05/25/2021 12:00:00 AM,2021-05-25
64013,DRX40K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
64083,DRX45G,Bromfiets,AGM,04/10/2021 12:00:00 AM,2021-04-10
64128,DRX48H,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
64129,DRX48K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
64174,DRX51K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
64301,DRX60S,Bromfiets,SYM,02/06/2021 12:00:00 AM,2021-02-06
64411,DRX68H,Bromfiets,KILLERBEE,01/15/2021 12:00:00 AM,2021-01-15
64479,DRX73F,Bromfiets,ROMET MOTORS,08/16/2021 12:00:00 AM,2021-08-16
64510,DRX75F,Bromfiets,ROMET MOTORS,03/31/2021 12:00:00 AM,2021-03-31
64992,DRZ06F,Bromfiets,KYMCO,02/11/2021 12:00:00 AM,2021-02-11
65071,DRZ11R,Bromfiets,PIAGGIO,07/07/2021 12:00:00 AM,2021-07-07
65227,DRZ22Z,Bromfiets,PIAGGIO,05/15/2021 12:00:00 AM,2021-05-15
65401,DRZ34T,Bromfiets,AGM,05/03/2021 12:00:00 AM,2021-05-03
65440,DRZ37R,Bromfiets,PEUGEOT,01/08/2021 12:00:00 AM,2021-01-08
65455,DRZ38R,Bromfiets,PEUGEOT,08/04/2021 12:00:00 AM,2021-08-04
65470,DRZ39Z,Bromfiets,BERINI,01/27/2021 12:00:00 AM,2021-01-27
65847,DRZ65V,Bromfiets,PEUGEOT,06/10/2021 12:00:00 AM,2021-06-10
65951,DRZ73B,Bromfiets,DOOHAN,12/04/2021 12:00:00 AM,2021-12-04
66034,DRZ78T,Bromfiets,STROMER,03/23/2021 12:00:00 AM,2021-03-23
66064,DRZ81D,Bromfiets,SYM,04/23/2021 12:00:00 AM,2021-04-23
66142,DRZ86T,Bromfiets,STROMER,06/04/2021 12:00:00 AM,2021-06-04
66175,DRZ89H,Bromfiets,AGM,08/18/2021 12:00:00 AM,2021-08-18
75453,DSB09L,Bromfiets,NIU,04/23/2021 12:00:00 AM,2021-04-23
75716,DSB27R,Bromfiets,NIU,09/14/2021 12:00:00 AM,2021-09-14
75855,DSB36Z,Bromfiets,KYMCO,01/08/2021 12:00:00 AM,2021-01-08
75956,DSB43T,Bromfiets,AGM,02/18/2021 12:00:00 AM,2021-02-18
76086,DSB52R,Bromfiets,NIU,03/31/2021 12:00:00 AM,2021-03-31
76120,DSB54V,Bromfiets,NIU,08/31/2021 12:00:00 AM,2021-08-31
76157,DSB57L,Bromfiets,NIU,09/25/2021 12:00:00 AM,2021-09-25
76232,DSB62P,Bromfiets,NIU,11/19/2021 12:00:00 AM,2021-11-19
76382,DSB72V,Bromfiets,NIU,03/19/2021 12:00:00 AM,2021-03-19
76469,DSB78K,Bromfiets,NIU,11/20/2021 12:00:00 AM,2021-11-20
76532,DSB82L,Bromfiets,NIU,04/30/2021 12:00:00 AM,2021-04-30
76633,DSB89K,Bromfiets,NIU,06/03/2021 12:00:00 AM,2021-06-03
76902,DSF04S,Bromfiets,SYM,07/21/2021 12:00:00 AM,2021-07-21
77049,DSF14X,Bromfiets,KYMCO,03/15/2021 12:00:00 AM,2021-03-15
77113,DSF19B,Bromfiets,NIU,04/16/2021 12:00:00 AM,2021-04-16
77217,DSF26S,Bromfiets,RIEJU,05/25/2021 12:00:00 AM,2021-05-25
77245,DSF28S,Bromfiets,RIEJU,11/05/2021 12:00:00 AM,2021-11-05
77603,DSF53Z,Bromfiets,NIU,10/05/2021 12:00:00 AM,2021-10-05
77712,DSF61T,Bromfiets,GTS,10/01/2021 12:00:00 AM,2021-10-01
77725,DSF62R,Bromfiets,NIU,08/27/2021 12:00:00 AM,2021-08-27
77727,DSF62T,Bromfiets,GTS,12/14/2021 12:00:00 AM,2021-12-14
78008,DSF83K,Bromfiets,SUPER SOCO,01/12/2021 12:00:00 AM,2021-01-12
78236,DSF99Z,Bromfiets,SYM,12/22/2021 12:00:00 AM,2021-12-22
78331,DSG04N,Bromfiets,SYM,08/17/2021 12:00:00 AM,2021-08-17
78520,DSG17H,Bromfiets,SYM,12/23/2021 12:00:00 AM,2021-12-23
78737,DSG31P,Bromfiets,SYM,05/06/2021 12:00:00 AM,2021-05-06
78802,DSG36B,Bromfiets,PEUGEOT,12/30/2021 12:00:00 AM,2021-12-30
78914,DSG43P,Bromfiets,PEUGEOT,05/07/2021 12:00:00 AM,2021-05-07
78948,DSG45T,Bromfiets,KYMCO,03/13/2021 12:00:00 AM,2021-03-13
79051,DSG52N,Bromfiets,SYM,01/08/2021 12:00:00 AM,2021-01-08
79077,DSG54G,Bromfiets,NIU,05/15/2021 12:00:00 AM,2021-05-15
79113,DSG56N,Bromfiets,PEUGEOT,05/03/2021 12:00:00 AM,2021-05-03
79422,DSG76P,Bromfiets,SYM,03/27/2021 12:00:00 AM,2021-03-27
79482,DSG80S,Bromfiets,MONASSO,09/22/2021 12:00:00 AM,2021-09-22
79527,DSG83R,Bromfiets,AGM,09/01/2021 12:00:00 AM,2021-09-01
79888,DSH07P,Bromfiets,APRILIA,11/05/2021 12:00:00 AM,2021-11-05
80176,DSH27R,Bromfiets,PIAGGIO,10/20/2021 12:00:00 AM,2021-10-20
80183,DSH28D,Bromfiets,PIAGGIO,02/10/2021 12:00:00 AM,2021-02-10
80250,DSH32K,Bromfiets,PIAGGIO,06/23/2021 12:00:00 AM,2021-06-23
80328,DSH37K,Bromfiets,NIU,03/19/2021 12:00:00 AM,2021-03-19
80350,DSH38X,Bromfiets,MOMO,01/26/2021 12:00:00 AM,2021-01-26
80440,DSH44X,Bromfiets,MOMO,01/26/2021 12:00:00 AM,2021-01-26
80586,DSH54X,Bromfiets,MOMO,01/26/2021 12:00:00 AM,2021-01-26
80847,DSH72K,Bromfiets,STROMER,07/14/2021 12:00:00 AM,2021-07-14
80879,DSH74N,Bromfiets,PEUGEOT,09/14/2021 12:00:00 AM,2021-09-14
80963,DSH80G,Bromfiets,NIU,03/06/2021 12:00:00 AM,2021-03-06
80993,DSH82G,Bromfiets,NIU,05/07/2021 12:00:00 AM,2021-05-07
81036,DSH85D,Bromfiets,PIAGGIO,03/12/2021 12:00:00 AM,2021-03-12
81067,DSH87D,Bromfiets,PIAGGIO,11/04/2021 12:00:00 AM,2021-11-04
81126,DSH91D,Bromfiets,SYM,12/29/2021 12:00:00 AM,2021-12-29
81199,DSH96D,Bromfiets,SYM,12/15/2021 12:00:00 AM,2021-12-15
81343,DSJ04F,Bromfiets,WLIE,01/26/2021 12:00:00 AM,2021-01-26
81528,DSJ17B,Bromfiets,STROMER,09/16/2021 12:00:00 AM,2021-09-16
81532,DSJ17H,Bromfiets,GTS,04/21/2021 12:00:00 AM,2021-04-21
81856,DSJ38T,Bromfiets,MONASSO,04/30/2021 12:00:00 AM,2021-04-30
82027,DSJ50L,Bromfiets,AGM,04/14/2021 12:00:00 AM,2021-04-14
82066,DSJ53B,Bromfiets,PIAGGIO,12/14/2021 12:00:00 AM,2021-12-14
82302,DSJ68Z,Bromfiets,KILLERBEE,02/02/2021 12:00:00 AM,2021-02-02
82616,DSJ90J,Bromfiets,WLIE,01/26/2021 12:00:00 AM,2021-01-26
82985,DSK13V,Bromfiets,RIEJU,10/07/2021 12:00:00 AM,2021-10-07
83205,DSK28P,Bromfiets,GTS,04/30/2021 12:00:00 AM,2021-04-30
83238,DSK30V,Bromfiets,AGM,03/22/2021 12:00:00 AM,2021-03-22
83299,DSK34V,Bromfiets,AGM,06/28/2021 12:00:00 AM,2021-06-28
83496,DSK47V,Bromfiets,TURBHO,04/27/2021 12:00:00 AM,2021-04-27
83649,DSK57S,Bromfiets,SYM,01/08/2021 12:00:00 AM,2021-01-08
84037,DSK83N,Bromfiets,GTS,08/17/2021 12:00:00 AM,2021-08-17
84212,DSK95T,Bromfiets,AGM,04/01/2021 12:00:00 AM,2021-04-01
84383,DSL08R,Bromfiets,SYM,12/30/2021 12:00:00 AM,2021-12-30
84563,DSL20S,Bromfiets,BTC,01/27/2021 12:00:00 AM,2021-01-27
84727,DSL31T,Bromfiets,SYM,11/15/2021 12:00:00 AM,2021-11-15
84844,DSL39L,Bromfiets,SYM,02/26/2021 12:00:00 AM,2021-02-26
84845,DSL39N,Bromfiets,KLEVER,04/15/2021 12:00:00 AM,2021-04-15
85064,DSL54P,Bromfiets,SYM,01/14/2021 12:00:00 AM,2021-01-14
85186,DSL62P,Bromfiets,SYM,03/20/2021 12:00:00 AM,2021-03-20
85317,DSL71K,Bromfiets,SYM,04/24/2021 12:00:00 AM,2021-04-24
85329,DSL72G,Bromfiets,SYM,10/05/2021 12:00:00 AM,2021-10-05
85404,DSL77K,Bromfiets,SYM,01/26/2021 12:00:00 AM,2021-01-26
85555,DSL87G,Bromfiets,SYM,01/18/2021 12:00:00 AM,2021-01-18
85556,DSL87H,Bromfiets,GTS,05/26/2021 12:00:00 AM,2021-05-26
85575,DSL88P,Bromfiets,SYM,02/26/2021 12:00:00 AM,2021-02-26
85814,DSN03B,Bromfiets,SYM,02/19/2021 12:00:00 AM,2021-02-19
85835,DSN04K,Bromfiets,AGM,06/24/2021 12:00:00 AM,2021-06-24
86118,DSN22T,Bromfiets,AGM,06/28/2021 12:00:00 AM,2021-06-28
86119,DSN22V,Bromfiets,STROMER,12/02/2021 12:00:00 AM,2021-12-02
86196,DSN27Z,Bromfiets,HANWAY,04/06/2021 12:00:00 AM,2021-04-06
86238,DSN30R,Bromfiets,LUQI,10/28/2021 12:00:00 AM,2021-10-28
86506,DSN48T,Bromfiets,ACCELL-NEDERLAND,12/01/2021 12:00:00 AM,2021-12-01
86587,DSN54G,Bromfiets,GTS,12/24/2021 12:00:00 AM,2021-12-24
86607,DSN55L,Bromfiets,PEUGEOT,01/23/2021 12:00:00 AM,2021-01-23
87054,DSN85D,Bromfiets,LIFAN,08/06/2021 12:00:00 AM,2021-08-06
87179,DSN93L,Bromfiets,PEUGEOT,05/14/2021 12:00:00 AM,2021-05-14
87329,DSP02L,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
87373,DSP05L,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
87462,DSP11K,Bromfiets,KLEVER,06/12/2021 12:00:00 AM,2021-06-12
87488,DSP13G,Bromfiets,SYM,01/27/2021 12:00:00 AM,2021-01-27
87611,DSP21L,Bromfiets,GTS,07/16/2021 12:00:00 AM,2021-07-16
87695,DSP26Z,Bromfiets,AGM,06/19/2021 12:00:00 AM,2021-06-19
87803,DSP34F,Bromfiets,AGM,03/22/2021 12:00:00 AM,2021-03-22
87843,DSP36T,Bromfiets,SYM,12/24/2021 12:00:00 AM,2021-12-24
87916,DSP41S,Bromfiets,GTS,07/27/2021 12:00:00 AM,2021-07-27
87942,DSP43K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
87944,DSP43N,Bromfiets,RIEJU,12/15/2021 12:00:00 AM,2021-12-15
87958,DSP44K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
87973,DSP45K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
87988,DSP46K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
88003,DSP47K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
88080,DSP52K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
88081,DSP52L,Bromfiets,ASKOLL,06/04/2021 12:00:00 AM,2021-06-04
88096,DSP53L,Bromfiets,ASKOLL,01/29/2021 12:00:00 AM,2021-01-29
88109,DSP54K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
88123,DSP55J,Bromfiets,GTS,12/22/2021 12:00:00 AM,2021-12-22
88235,DSP62V,Bromfiets,YAMAHA,05/15/2021 12:00:00 AM,2021-05-15
88274,DSP65K,Bromfiets,KILLERBEE,02/26/2021 12:00:00 AM,2021-02-26
88287,DSP66J,Bromfiets,AGM,08/03/2021 12:00:00 AM,2021-08-03
88302,DSP67K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
88378,DSP72K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
88409,DSP74L,Bromfiets,SYM,03/29/2021 12:00:00 AM,2021-03-29
88433,DSP76B,Bromfiets,AGM,05/06/2021 12:00:00 AM,2021-05-06
88454,DSP77K,Bromfiets,KILLERBEE,02/01/2021 12:00:00 AM,2021-02-01
