,Kenteken,Voertuigsoort,Merk,Datum eerste toelating DT,Datum
142844,93BRB9,Bedrijfsauto,VOLVO,01/04/2021 12:00:00 AM,2021-01-04
142851,93BRD4,Bedrijfsauto,DAF,01/19/2021 12:00:00 AM,2021-01-19
142852,93BRD5,Bedrijfsauto,VOLVO,02/02/2021 12:00:00 AM,2021-02-02
142854,93BRD7,Bedrijfsauto,DAF,02/01/2021 12:00:00 AM,2021-02-01
142863,93BRF2,Bedrijfsauto,DAF,01/29/2021 12:00:00 AM,2021-01-29
142864,93BRF3,Bedrijfsauto,SCANIA,01/06/2021 12:00:00 AM,2021-01-06
142865,93BRF4,Bedrijfsauto,DAF,01/26/2021 12:00:00 AM,2021-01-26
142867,93BRF6,Bedrijfsauto,DAF,01/11/2021 12:00:00 AM,2021-01-11
142868,93BRF8,Bedrijfsauto,DAF,01/27/2021 12:00:00 AM,2021-01-27
142869,93BRF9,Bedrijfsauto,RENAULT,02/19/2021 12:00:00 AM,2021-02-19
142873,93BRG1,Bedrijfsauto,VOLVO,03/11/2021 12:00:00 AM,2021-03-11
142874,93BRG2,Bedrijfsauto,DAF,01/29/2021 12:00:00 AM,2021-01-29
142875,93BRG3,Bedrijfsauto,IVECO,04/13/2021 12:00:00 AM,2021-04-13
142876,93BRG4,Bedrijfsauto,MERCEDES-BENZ,01/25/2021 12:00:00 AM,2021-01-25
142878,93BRG7,Bedrijfsauto,DAF,02/02/2021 12:00:00 AM,2021-02-02
142886,93BRH1,Bedrijfsauto,SCANIA,03/10/2021 12:00:00 AM,2021-03-10
142887,93BRH2,Bedrijfsauto,MERCEDES-BENZ,02/16/2021 12:00:00 AM,2021-02-16
142890,93BRH6,Bedrijfsauto,SCANIA,02/22/2021 12:00:00 AM,2021-02-22
142891,93BRH7,Bedrijfsauto,VOLVO,02/22/2021 12:00:00 AM,2021-02-22
142892,93BRH9,Bedrijfsauto,DAF,02/01/2021 12:00:00 AM,2021-02-01
142899,93BRJ2,Bedrijfsauto,VOLVO,03/11/2021 12:00:00 AM,2021-03-11
142901,93BRJ6,Bedrijfsauto,SCANIA,03/08/2021 12:00:00 AM,2021-03-08
142902,93BRJ8,Bedrijfsauto,DAF,04/26/2021 12:00:00 AM,2021-04-26
142910,93BRK2,Bedrijfsauto,DAF,03/25/2021 12:00:00 AM,2021-03-25
142911,93BRK3,Bedrijfsauto,VOLVO,03/24/2021 12:00:00 AM,2021-03-24
142913,93BRK8,Bedrijfsauto,SCANIA,04/29/2021 12:00:00 AM,2021-04-29
142918,93BRL1,Bedrijfsauto,DAF,04/06/2021 12:00:00 AM,2021-04-06
142919,93BRL2,Bedrijfsauto,SCANIA,04/02/2021 12:00:00 AM,2021-04-02
142920,93BRL3,Bedrijfsauto,VOLVO,04/06/2021 12:00:00 AM,2021-04-06
142921,93BRL4,Bedrijfsauto,VOLVO,04/08/2021 12:00:00 AM,2021-04-08
142922,93BRL5,Bedrijfsauto,DAF,04/09/2021 12:00:00 AM,2021-04-09
142923,93BRL6,Bedrijfsauto,VOLVO,04/14/2021 12:00:00 AM,2021-04-14
142924,93BRL7,Bedrijfsauto,MERCEDES-BENZ,04/13/2021 12:00:00 AM,2021-04-13
142925,93BRL8,Bedrijfsauto,MAN,04/16/2021 12:00:00 AM,2021-04-16
142929,93BRN1,Bedrijfsauto,SCANIA,05/20/2021 12:00:00 AM,2021-05-20
142930,93BRN2,Bedrijfsauto,VOLVO,04/29/2021 12:00:00 AM,2021-04-29
142931,93BRN3,Bedrijfsauto,MAN,04/23/2021 12:00:00 AM,2021-04-23
142932,93BRN4,Bedrijfsauto,VOLVO,05/31/2021 12:00:00 AM,2021-05-31
142933,93BRN5,Bedrijfsauto,SCANIA,04/29/2021 12:00:00 AM,2021-04-29
142935,93BRN7,Bedrijfsauto,LIEBHERR,05/04/2021 12:00:00 AM,2021-05-04
142936,93BRN8,Bedrijfsauto,MERCEDES-BENZ,05/06/2021 12:00:00 AM,2021-05-06
142937,93BRN9,Bedrijfsauto,DAF,05/11/2021 12:00:00 AM,2021-05-11
142941,93BRP2,Bedrijfsauto,MERCEDES-BENZ,06/11/2021 12:00:00 AM,2021-06-11
142943,93BRP5,Bedrijfsauto,DAF,05/19/2021 12:00:00 AM,2021-05-19
142944,93BRP6,Bedrijfsauto,VOLVO,05/28/2021 12:00:00 AM,2021-05-28
142945,93BRP7,Bedrijfsauto,MERCEDES-BENZ,05/27/2021 12:00:00 AM,2021-05-27
142950,93BRR1,Bedrijfsauto,VOLVO,06/08/2021 12:00:00 AM,2021-06-08
142951,93BRR3,Bedrijfsauto,MAN,06/09/2021 12:00:00 AM,2021-06-09
142952,93BRR5,Bedrijfsauto,VOLVO,06/08/2021 12:00:00 AM,2021-06-08
142953,93BRR6,Bedrijfsauto,MERCEDES-BENZ,06/09/2021 12:00:00 AM,2021-06-09
142955,93BRR8,Bedrijfsauto,SCANIA,06/14/2021 12:00:00 AM,2021-06-14
142956,93BRR9,Bedrijfsauto,MERCEDES-BENZ,06/24/2021 12:00:00 AM,2021-06-24
142963,93BRS1,Bedrijfsauto,RENAULT,06/04/2021 12:00:00 AM,2021-06-04
142964,93BRS2,Bedrijfsauto,MAN,06/18/2021 12:00:00 AM,2021-06-18
142965,93BRS3,Bedrijfsauto,SCANIA,06/28/2021 12:00:00 AM,2021-06-28
142966,93BRS4,Bedrijfsauto,DAF,07/20/2021 12:00:00 AM,2021-07-20
142967,93BRS5,Bedrijfsauto,VOLVO,07/01/2021 12:00:00 AM,2021-07-01
142969,93BRS7,Bedrijfsauto,DAF,07/13/2021 12:00:00 AM,2021-07-13
142970,93BRS8,Bedrijfsauto,VOLVO,06/30/2021 12:00:00 AM,2021-06-30
142971,93BRS9,Bedrijfsauto,RAVO,07/07/2021 12:00:00 AM,2021-07-07
142976,93BRT1,Bedrijfsauto,VOLVO,07/13/2021 12:00:00 AM,2021-07-13
142977,93BRT2,Bedrijfsauto,VOLVO,07/08/2021 12:00:00 AM,2021-07-08
142979,93BRT4,Bedrijfsauto,VOLVO,07/09/2021 12:00:00 AM,2021-07-09
142981,93BRT6,Bedrijfsauto,DAF,07/21/2021 12:00:00 AM,2021-07-21
142982,93BRT7,Bedrijfsauto,DAF,08/20/2021 12:00:00 AM,2021-08-20
142987,93BRV2,Bedrijfsauto,DAF,08/06/2021 12:00:00 AM,2021-08-06
142988,93BRV4,Bedrijfsauto,SCANIA,09/01/2021 12:00:00 AM,2021-09-01
142989,93BRV5,Bedrijfsauto,MERCEDES-BENZ,07/29/2021 12:00:00 AM,2021-07-29
142990,93BRV6,Bedrijfsauto,VOLVO,08/12/2021 12:00:00 AM,2021-08-12
142991,93BRV7,Bedrijfsauto,DAF,08/05/2021 12:00:00 AM,2021-08-05
142993,93BRV9,Bedrijfsauto,VOLVO,08/12/2021 12:00:00 AM,2021-08-12
142996,93BRX1,Bedrijfsauto,MAN,08/17/2021 12:00:00 AM,2021-08-17
142997,93BRX2,Bedrijfsauto,SCANIA,08/20/2021 12:00:00 AM,2021-08-20
142998,93BRX4,Bedrijfsauto,DAF,09/23/2021 12:00:00 AM,2021-09-23
142999,93BRX5,Bedrijfsauto,SCANIA,09/24/2021 12:00:00 AM,2021-09-24
143000,93BRX6,Bedrijfsauto,VOLVO,09/21/2021 12:00:00 AM,2021-09-21
143001,93BRX7,Bedrijfsauto,SCANIA,09/23/2021 12:00:00 AM,2021-09-23
143003,93BRX9,Bedrijfsauto,SCANIA,10/07/2021 12:00:00 AM,2021-10-07
143007,93BRZ1,Bedrijfsauto,MAN,08/20/2021 12:00:00 AM,2021-08-20
143008,93BRZ2,Bedrijfsauto,VOLVO,12/08/2021 12:00:00 AM,2021-12-08
143010,93BRZ5,Bedrijfsauto,DAF,12/22/2021 12:00:00 AM,2021-12-22
143011,93BRZ6,Bedrijfsauto,DAF,10/29/2021 12:00:00 AM,2021-10-29
143012,93BRZ7,Bedrijfsauto,MERCEDES-BENZ,09/24/2021 12:00:00 AM,2021-09-24
143013,93BRZ8,Bedrijfsauto,SCANIA,09/28/2021 12:00:00 AM,2021-09-28
143014,93BRZ9,Bedrijfsauto,DAF,11/03/2021 12:00:00 AM,2021-11-03
143021,93BSB2,Bedrijfsauto,SCANIA,10/28/2021 12:00:00 AM,2021-10-28
143023,93BSB4,Bedrijfsauto,DAF,10/07/2021 12:00:00 AM,2021-10-07
143024,93BSB5,Bedrijfsauto,MAN,11/22/2021 12:00:00 AM,2021-11-22
143025,93BSB6,Bedrijfsauto,MAN,10/12/2021 12:00:00 AM,2021-10-12
143026,93BSB7,Bedrijfsauto,SCANIA,10/19/2021 12:00:00 AM,2021-10-19
143028,93BSB9,Bedrijfsauto,DAF,10/25/2021 12:00:00 AM,2021-10-25
143042,93BSF3,Bedrijfsauto,DAF,11/18/2021 12:00:00 AM,2021-11-18
143046,93BSF8,Bedrijfsauto,DAF,12/22/2021 12:00:00 AM,2021-12-22
143056,93BSG1,Bedrijfsauto,MAN,10/29/2021 12:00:00 AM,2021-10-29
143057,93BSG2,Bedrijfsauto,VOLVO,11/09/2021 12:00:00 AM,2021-11-09
143060,93BSG5,Bedrijfsauto,MERCEDES-BENZ,12/13/2021 12:00:00 AM,2021-12-13
143063,93BSG8,Bedrijfsauto,MERCEDES-BENZ,11/19/2021 12:00:00 AM,2021-11-19
143072,93BSH7,Bedrijfsauto,DAF,12/09/2021 12:00:00 AM,2021-12-09
143074,93BSH9,Bedrijfsauto,IVECO,12/10/2021 12:00:00 AM,2021-12-10
143095,93BSK4,Bedrijfsauto,VOLVO,12/20/2021 12:00:00 AM,2021-12-20
143165,93BSV3,Bedrijfsauto,MERCEDES-BENZ,10/08/2021 12:00:00 AM,2021-10-08
161293,93MNBP,Motorfiets,HUSQVARNA,04/03/2021 12:00:00 AM,2021-04-03
161392,93MNLD,Motorfiets,YAMAHA,01/21/2021 12:00:00 AM,2021-01-21
161410,93MNNG,Motorfiets,DUCATI,01/09/2021 12:00:00 AM,2021-01-09
161412,93MNNJ,Motorfiets,HARLEY DAVIDSON,01/13/2021 12:00:00 AM,2021-01-13
161414,93MNNL,Motorfiets,HARLEY DAVIDSON,01/04/2021 12:00:00 AM,2021-01-04
161416,93MNNP,Motorfiets,BMW,02/16/2021 12:00:00 AM,2021-02-16
161420,93MNNX,Motorfiets,KTM,02/24/2021 12:00:00 AM,2021-02-24
161421,93MNNZ,Motorfiets,KTM,01/20/2021 12:00:00 AM,2021-01-20
161430,93MNPN,Motorfiets,INDIAN MOTORCYCLE,01/20/2021 12:00:00 AM,2021-01-20
161440,93MNRF,Motorfiets,PIAGGIO,02/17/2021 12:00:00 AM,2021-02-17
161444,93MNRN,Motorfiets,KTM,02/19/2021 12:00:00 AM,2021-02-19
161446,93MNRR,Motorfiets,DUCATI,02/25/2021 12:00:00 AM,2021-02-25
161448,93MNRT,Motorfiets,SUZUKI,02/25/2021 12:00:00 AM,2021-02-25
161449,93MNRV,Motorfiets,TRIUMPH,02/25/2021 12:00:00 AM,2021-02-25
161450,93MNRX,Motorfiets,KAWASAKI,03/01/2021 12:00:00 AM,2021-03-01
161452,93MNSF,Motorfiets,SUZUKI,03/26/2021 12:00:00 AM,2021-03-26
161455,93MNSJ,Motorfiets,BMW,03/03/2021 12:00:00 AM,2021-03-03
161456,93MNSK,Motorfiets,MOTO GUZZI,03/18/2021 12:00:00 AM,2021-03-18
161458,93MNSN,Motorfiets,BMW,03/09/2021 12:00:00 AM,2021-03-09
161459,93MNSP,Motorfiets,YAMAHA,03/04/2021 12:00:00 AM,2021-03-04
161462,93MNSV,Motorfiets,KTM,03/12/2021 12:00:00 AM,2021-03-12
161464,93MNSZ,Motorfiets,HONDA,07/23/2021 12:00:00 AM,2021-07-23
161466,93MNTD,Motorfiets,BMW,03/31/2021 12:00:00 AM,2021-03-31
161467,93MNTF,Motorfiets,HONDA,03/17/2021 12:00:00 AM,2021-03-17
161469,93MNTH,Motorfiets,HONDA,03/20/2021 12:00:00 AM,2021-03-20
161470,93MNTJ,Motorfiets,HARLEY DAVIDSON,03/26/2021 12:00:00 AM,2021-03-26
161472,93MNTL,Motorfiets,KAWASAKI,04/02/2021 12:00:00 AM,2021-04-02
161474,93MNTP,Motorfiets,KAWASAKI,03/26/2021 12:00:00 AM,2021-03-26
161475,93MNTR,Motorfiets,KTM,04/17/2021 12:00:00 AM,2021-04-17
161478,93MNTV,Motorfiets,ROYAL ENFIELD,03/26/2021 12:00:00 AM,2021-03-26
161480,93MNTZ,Motorfiets,MOTO GUZZI,03/29/2021 12:00:00 AM,2021-03-29
161481,93MNVB,Motorfiets,HONDA,03/25/2021 12:00:00 AM,2021-03-25
161483,93MNVF,Motorfiets,HONDA,03/31/2021 12:00:00 AM,2021-03-31
161485,93MNVH,Motorfiets,BMW,03/31/2021 12:00:00 AM,2021-03-31
161486,93MNVJ,Motorfiets,APRILIA,03/31/2021 12:00:00 AM,2021-03-31
161487,93MNVK,Motorfiets,BMW,03/31/2021 12:00:00 AM,2021-03-31
161488,93MNVN,Motorfiets,BMW,04/03/2021 12:00:00 AM,2021-04-03
161489,93MNVP,Motorfiets,KTM,04/02/2021 12:00:00 AM,2021-04-02
161491,93MNVS,Motorfiets,KAWASAKI,04/14/2021 12:00:00 AM,2021-04-14
161493,93MNVX,Motorfiets,KAWASAKI,04/10/2021 12:00:00 AM,2021-04-10
161494,93MNVZ,Motorfiets,KAWASAKI,04/14/2021 12:00:00 AM,2021-04-14
161499,93MNXH,Motorfiets,DUCATI,04/16/2021 12:00:00 AM,2021-04-16
161501,93MNXK,Motorfiets,KYMCO,04/14/2021 12:00:00 AM,2021-04-14
161502,93MNXL,Motorfiets,PIAGGIO,04/23/2021 12:00:00 AM,2021-04-23
161505,93MNXS,Motorfiets,KAWASAKI,04/22/2021 12:00:00 AM,2021-04-22
161507,93MNXV,Motorfiets,YAMAHA,04/19/2021 12:00:00 AM,2021-04-19
161513,93MNZG,Motorfiets,PIAGGIO,04/23/2021 12:00:00 AM,2021-04-23
161515,93MNZJ,Motorfiets,HARLEY DAVIDSON,04/21/2021 12:00:00 AM,2021-04-21
161517,93MNZL,Motorfiets,YAMAHA,04/28/2021 12:00:00 AM,2021-04-28
161519,93MNZP,Motorfiets,BMW,05/08/2021 12:00:00 AM,2021-05-08
161520,93MNZR,Motorfiets,KAWASAKI,04/29/2021 12:00:00 AM,2021-04-29
161521,93MNZS,Motorfiets,ROYAL ENFIELD,05/14/2021 12:00:00 AM,2021-05-14
161522,93MNZT,Motorfiets,HONDA,04/30/2021 12:00:00 AM,2021-04-30
161523,93MNZV,Motorfiets,BMW,04/30/2021 12:00:00 AM,2021-04-30
161525,93MNZZ,Motorfiets,YAMAHA,04/30/2021 12:00:00 AM,2021-04-30
161528,93MPBD,Motorfiets,ZERO MOTORCYCLES,05/28/2021 12:00:00 AM,2021-05-28
161530,93MPBG,Motorfiets,BMW,05/08/2021 12:00:00 AM,2021-05-08
161531,93MPBH,Motorfiets,YAMAHA,05/07/2021 12:00:00 AM,2021-05-07
161532,93MPBK,Motorfiets,TRIUMPH,05/11/2021 12:00:00 AM,2021-05-11
161534,93MPBN,Motorfiets,SUZUKI,05/08/2021 12:00:00 AM,2021-05-08
161538,93MPBT,Motorfiets,KAWASAKI,05/12/2021 12:00:00 AM,2021-05-12
161541,93MPBZ,Motorfiets,PIAGGIO,06/08/2021 12:00:00 AM,2021-06-08
161544,93MPDF,Motorfiets,KAWASAKI,05/21/2021 12:00:00 AM,2021-05-21
161553,93MPDS,Motorfiets,YAMAHA,05/28/2021 12:00:00 AM,2021-05-28
161554,93MPDT,Motorfiets,MOTO GUZZI,05/27/2021 12:00:00 AM,2021-05-27
161556,93MPDZ,Motorfiets,KTM,06/05/2021 12:00:00 AM,2021-06-05
161557,93MPFB,Motorfiets,YAMAHA,06/25/2021 12:00:00 AM,2021-06-25
161559,93MPFF,Motorfiets,DUCATI,06/05/2021 12:00:00 AM,2021-06-05
161561,93MPFH,Motorfiets,HARLEY DAVIDSON,05/28/2021 12:00:00 AM,2021-05-28
161563,93MPFL,Motorfiets,HARLEY DAVIDSON,06/11/2021 12:00:00 AM,2021-06-11
161564,93MPFN,Motorfiets,HONDA,06/04/2021 12:00:00 AM,2021-06-04
161565,93MPFP,Motorfiets,YAMAHA,06/03/2021 12:00:00 AM,2021-06-03
161566,93MPFR,Motorfiets,HONDA,06/03/2021 12:00:00 AM,2021-06-03
161569,93MPFV,Motorfiets,ROYAL ENFIELD,06/10/2021 12:00:00 AM,2021-06-10
161570,93MPFX,Motorfiets,HONDA,06/05/2021 12:00:00 AM,2021-06-05
161571,93MPGB,Motorfiets,KAWASAKI,06/18/2021 12:00:00 AM,2021-06-18
161572,93MPGD,Motorfiets,YAMAHA,06/11/2021 12:00:00 AM,2021-06-11
161573,93MPGF,Motorfiets,HONDA,06/09/2021 12:00:00 AM,2021-06-09
161575,93MPGJ,Motorfiets,KAWASAKI,06/15/2021 12:00:00 AM,2021-06-15
161580,93MPGR,Motorfiets,TRIUMPH,06/17/2021 12:00:00 AM,2021-06-17
161581,93MPGS,Motorfiets,YAMAHA,06/24/2021 12:00:00 AM,2021-06-24
161582,93MPGT,Motorfiets,KTM,06/17/2021 12:00:00 AM,2021-06-17
161583,93MPGV,Motorfiets,BMW,07/05/2021 12:00:00 AM,2021-07-05
161586,93MPHB,Motorfiets,YAMAHA,06/28/2021 12:00:00 AM,2021-06-28
161587,93MPHD,Motorfiets,HARLEY DAVIDSON,06/22/2021 12:00:00 AM,2021-06-22
161588,93MPHF,Motorfiets,BMW,06/23/2021 12:00:00 AM,2021-06-23
161591,93MPHJ,Motorfiets,HONDA,07/02/2021 12:00:00 AM,2021-07-02
161593,93MPHL,Motorfiets,YAMAHA,07/12/2021 12:00:00 AM,2021-07-12
161594,93MPHN,Motorfiets,MOTO GUZZI,06/26/2021 12:00:00 AM,2021-06-26
161595,93MPHP,Motorfiets,SUZUKI,07/07/2021 12:00:00 AM,2021-07-07
161596,93MPHR,Motorfiets,BMW,06/28/2021 12:00:00 AM,2021-06-28
161597,93MPHS,Motorfiets,PIAGGIO,07/01/2021 12:00:00 AM,2021-07-01
161600,93MPHZ,Motorfiets,SUZUKI,07/23/2021 12:00:00 AM,2021-07-23
161601,93MPJB,Motorfiets,KAWASAKI,07/17/2021 12:00:00 AM,2021-07-17
161602,93MPJD,Motorfiets,BMW,07/02/2021 12:00:00 AM,2021-07-02
161603,93MPJF,Motorfiets,DUCATI,07/08/2021 12:00:00 AM,2021-07-08
161604,93MPJG,Motorfiets,SUZUKI,07/06/2021 12:00:00 AM,2021-07-06
161605,93MPJH,Motorfiets,MOTO GUZZI,07/10/2021 12:00:00 AM,2021-07-10
161607,93MPJK,Motorfiets,HARLEY DAVIDSON,07/09/2021 12:00:00 AM,2021-07-09
161610,93MPJP,Motorfiets,ZERO MOTORCYCLES,07/08/2021 12:00:00 AM,2021-07-08
161612,93MPJT,Motorfiets,YAMAHA,07/13/2021 12:00:00 AM,2021-07-13
161615,93MPKB,Motorfiets,KAWASAKI,07/17/2021 12:00:00 AM,2021-07-17
161617,93MPKF,Motorfiets,BMW,07/22/2021 12:00:00 AM,2021-07-22
161620,93MPKJ,Motorfiets,BENELLI,07/23/2021 12:00:00 AM,2021-07-23
161621,93MPKK,Motorfiets,SHERCO,07/20/2021 12:00:00 AM,2021-07-20
161622,93MPKL,Motorfiets,HONDA,07/28/2021 12:00:00 AM,2021-07-28
161623,93MPKN,Motorfiets,BMW,07/24/2021 12:00:00 AM,2021-07-24
161626,93MPKS,Motorfiets,SUZUKI,08/14/2021 12:00:00 AM,2021-08-14
161627,93MPKT,Motorfiets,YAMAHA,07/30/2021 12:00:00 AM,2021-07-30
161628,93MPKV,Motorfiets,KTM,07/31/2021 12:00:00 AM,2021-07-31
161629,93MPKX,Motorfiets,KTM,08/03/2021 12:00:00 AM,2021-08-03
161632,93MPLD,Motorfiets,YAMAHA,08/18/2021 12:00:00 AM,2021-08-18
161633,93MPLF,Motorfiets,YAMAHA,08/07/2021 12:00:00 AM,2021-08-07
161635,93MPLH,Motorfiets,BMW,02/04/2021 12:00:00 AM,2021-02-04
161641,93MPLR,Motorfiets,HONDA,08/14/2021 12:00:00 AM,2021-08-14
161648,93MPND,Motorfiets,YAMAHA,08/19/2021 12:00:00 AM,2021-08-19
161649,93MPNF,Motorfiets,ZERO MOTORCYCLES,08/24/2021 12:00:00 AM,2021-08-24
161651,93MPNH,Motorfiets,KTM,08/24/2021 12:00:00 AM,2021-08-24
161652,93MPNJ,Motorfiets,PIAGGIO,10/04/2021 12:00:00 AM,2021-10-04
161654,93MPNL,Motorfiets,BMW,08/27/2021 12:00:00 AM,2021-08-27
161655,93MPNN,Motorfiets,INDIAN MOTORCYCLE,08/27/2021 12:00:00 AM,2021-08-27
161658,93MPNS,Motorfiets,SUZUKI,08/31/2021 12:00:00 AM,2021-08-31
161667,93MPPH,Motorfiets,HARLEY DAVIDSON,09/11/2021 12:00:00 AM,2021-09-11
161669,93MPPK,Motorfiets,KTM,09/16/2021 12:00:00 AM,2021-09-16
161670,93MPPL,Motorfiets,PIAGGIO,12/17/2021 12:00:00 AM,2021-12-17
161673,93MPPR,Motorfiets,BENELLI,09/30/2021 12:00:00 AM,2021-09-30
161674,93MPPS,Motorfiets,KAWASAKI,09/21/2021 12:00:00 AM,2021-09-21
161675,93MPPT,Motorfiets,TRIUMPH,09/22/2021 12:00:00 AM,2021-09-22
161676,93MPPV,Motorfiets,KTM,09/24/2021 12:00:00 AM,2021-09-24
161677,93MPPX,Motorfiets,HONDA,09/22/2021 12:00:00 AM,2021-09-22
161678,93MPPZ,Motorfiets,HARLEY DAVIDSON,09/24/2021 12:00:00 AM,2021-09-24
161679,93MPRB,Motorfiets,PIAGGIO,09/25/2021 12:00:00 AM,2021-09-25
161681,93MPRF,Motorfiets,HARLEY DAVIDSON,09/29/2021 12:00:00 AM,2021-09-29
161683,93MPRH,Motorfiets,KTM,10/01/2021 12:00:00 AM,2021-10-01
161684,93MPRJ,Motorfiets,NIU,09/30/2021 12:00:00 AM,2021-09-30
161686,93MPRL,Motorfiets,YAMAHA,10/07/2021 12:00:00 AM,2021-10-07
161688,93MPRP,Motorfiets,ROYAL ENFIELD,10/09/2021 12:00:00 AM,2021-10-09
161692,93MPRV,Motorfiets,SUZUKI,10/28/2021 12:00:00 AM,2021-10-28
161698,93MPSH,Motorfiets,TRIUMPH,10/23/2021 12:00:00 AM,2021-10-23
161704,93MPSR,Motorfiets,KTM,10/28/2021 12:00:00 AM,2021-10-28
161705,93MPST,Motorfiets,KTM,10/30/2021 12:00:00 AM,2021-10-30
161706,93MPSV,Motorfiets,YAMAHA,11/10/2021 12:00:00 AM,2021-11-10
161707,93MPSX,Motorfiets,BMW,11/03/2021 12:00:00 AM,2021-11-03
161708,93MPSZ,Motorfiets,BMW,11/05/2021 12:00:00 AM,2021-11-05
161710,93MPTD,Motorfiets,PIAGGIO,12/09/2021 12:00:00 AM,2021-12-09
161711,93MPTF,Motorfiets,SUZUKI,11/13/2021 12:00:00 AM,2021-11-13
161713,93MPTH,Motorfiets,BMW,11/15/2021 12:00:00 AM,2021-11-15
161714,93MPTJ,Motorfiets,YAMAHA,11/19/2021 12:00:00 AM,2021-11-19
161715,93MPTK,Motorfiets,BETA,11/18/2021 12:00:00 AM,2021-11-18
161719,93MPTR,Motorfiets,HONDA,11/25/2021 12:00:00 AM,2021-11-25
161720,93MPTS,Motorfiets,HONDA,11/27/2021 12:00:00 AM,2021-11-27
161721,93MPTT,Motorfiets,KAWASAKI,12/03/2021 12:00:00 AM,2021-12-03
161723,93MPTX,Motorfiets,BMW,02/12/2021 12:00:00 AM,2021-02-12
161730,93MPVJ,Motorfiets,BMW,12/15/2021 12:00:00 AM,2021-12-15
161735,93MPVR,Motorfiets,HUSQVARNA,12/24/2021 12:00:00 AM,2021-12-24
161776,93MRBK,Motorfiets,HONDA,03/31/2021 12:00:00 AM,2021-03-31
161778,93MRBN,Motorfiets,BMW,03/15/2021 12:00:00 AM,2021-03-15
161780,93MRBR,Motorfiets,YAMAHA,10/05/2021 12:00:00 AM,2021-10-05
161793,93MRDL,Motorfiets,KTM,02/24/2021 12:00:00 AM,2021-02-24
161806,93MRFH,Motorfiets,BMW,03/01/2021 12:00:00 AM,2021-03-01
161830,93MRGX,Motorfiets,KAWASAKI,08/24/2021 12:00:00 AM,2021-08-24
161886,93MRLR,Motorfiets,HONDA,04/08/2021 12:00:00 AM,2021-04-08
161899,93MRNS,Motorfiets,BMW,04/01/2021 12:00:00 AM,2021-04-01
161908,93MRPJ,Motorfiets,YAMAHA,04/14/2021 12:00:00 AM,2021-04-14
161962,93MRVN,Motorfiets,KTM,08/09/2021 12:00:00 AM,2021-08-09
161985,93MRZD,Motorfiets,KTM,09/21/2021 12:00:00 AM,2021-09-21
181790,93WBB1,Middenasaanhangwagen,PROLINE,07/09/2021 12:00:00 AM,2021-07-09
181791,93WBB2,Middenasaanhangwagen,HENRA,09/16/2021 12:00:00 AM,2021-09-16
181793,93WBB4,Middenasaanhangwagen,DETHLEFFS,07/15/2021 12:00:00 AM,2021-07-15
181794,93WBB5,Middenasaanhangwagen,ANSSEMS,09/03/2021 12:00:00 AM,2021-09-03
181796,93WBB7,Middenasaanhangwagen,FENDT CARAVAN,07/29/2021 12:00:00 AM,2021-07-29
181814,93WBD1,Middenasaanhangwagen,EBO VAN WEEL,07/15/2021 12:00:00 AM,2021-07-15
181816,93WBD3,Middenasaanhangwagen,HOKA,07/15/2021 12:00:00 AM,2021-07-15
181817,93WBD5,Middenasaanhangwagen,HAPERT,08/05/2021 12:00:00 AM,2021-08-05
181818,93WBD6,Middenasaanhangwagen,HENRA,07/22/2021 12:00:00 AM,2021-07-22
181821,93WBD9,Middenasaanhangwagen,HENRA,09/06/2021 12:00:00 AM,2021-09-06
181834,93WBF1,Middenasaanhangwagen,DRAF,07/20/2021 12:00:00 AM,2021-07-20
181835,93WBF2,Middenasaanhangwagen,DETHLEFFS,07/28/2021 12:00:00 AM,2021-07-28
181836,93WBF3,Middenasaanhangwagen,HAPERT,08/26/2021 12:00:00 AM,2021-08-26
181837,93WBF4,Middenasaanhangwagen,HUMBAUR,08/06/2021 12:00:00 AM,2021-08-06
181838,93WBF5,Middenasaanhangwagen,ESVE,08/31/2021 12:00:00 AM,2021-08-31
181840,93WBF7,Middenasaanhangwagen,SARIS,07/29/2021 12:00:00 AM,2021-07-29
181842,93WBF9,Middenasaanhangwagen,HULCO,08/12/2021 12:00:00 AM,2021-08-12
181859,93WBG1,Middenasaanhangwagen,PEGA,10/19/2021 12:00:00 AM,2021-10-19
181861,93WBG3,Middenasaanhangwagen,HAPERT,08/05/2021 12:00:00 AM,2021-08-05
181862,93WBG4,Middenasaanhangwagen,HOBBY,08/05/2021 12:00:00 AM,2021-08-05
181865,93WBG7,Middenasaanhangwagen,ADRIA,08/03/2021 12:00:00 AM,2021-08-03
181866,93WBG9,Middenasaanhangwagen,HENRA,09/03/2021 12:00:00 AM,2021-09-03
181880,93WBH1,Middenasaanhangwagen,WIDPOL,08/24/2021 12:00:00 AM,2021-08-24
181881,93WBH2,Middenasaanhangwagen,VLEMMIX,08/05/2021 12:00:00 AM,2021-08-05
181882,93WBH3,Middenasaanhangwagen,HOBBY,08/12/2021 12:00:00 AM,2021-08-12
181883,93WBH4,Middenasaanhangwagen,HOBBY,08/20/2021 12:00:00 AM,2021-08-20
181884,93WBH5,Middenasaanhangwagen,WEINSBERG,08/13/2021 12:00:00 AM,2021-08-13
181885,93WBH6,Middenasaanhangwagen,ERIBA,08/20/2021 12:00:00 AM,2021-08-20
