,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
42512,90MPGV,Benzine,,,,,,,,,,,,,
42515,90MPHB,Benzine,,,,,,,,,,,,,
42516,90MPHF,Benzine,,,,,,,,,,,,,
42518,90MPHJ,Benzine,,,,,,,,,,,,,
42520,90MPHL,Benzine,,,,,,,,,,,,,
42522,90MPHP,Benzine,,,,,,,,,,,,,
42523,90MPHR,Benzine,,,,,,,,,,,,,
42528,90MPHZ,Benzine,,,,,,,,,,,,,
42529,90MPJB,Benzine,,,,,,,,,,,,,
42530,90MPJD,Benzine,,,,,,,,,,,,,
42531,90MPJF,Benzine,,,,,,,,,,,,,
42532,90MPJG,Benzine,,,,,,,,,,,,,
42533,90MPJH,Benzine,,,,,,,,,,,,,
42537,90MPJN,Benzine,,,,,,,,,,,,,
42538,90MPJP,Benzine,,,,,,,,,,,,,
42541,90MPJT,Benzine,,,,,,,,,,,,,
42542,90MPJV,Benzine,,,,,,,,,,,,,
42545,90MPKB,Benzine,,,,,,,,,,,,,
42547,90MPKF,Benzine,,,,,,,,,,,,,
42550,90MPKJ,Benzine,,,,,,,,,,,,,
42552,90MPKL,Benzine,,,,,,,,,,,,,
42553,90MPKN,Benzine,,,,,,,,,,,,,
42555,90MPKR,Benzine,,,,,,,,,,,,,
42556,90MPKS,Benzine,,,,,,,,,,,,,
42557,90MPKT,Benzine,,,,,,,,,,,,,
42558,90MPKV,Benzine,,,,,,,,,,,,,
42559,90MPKX,Benzine,,,,,,,,,,,,,
42561,90MPLB,Benzine,,,,,,,,,,,,,
42562,90MPLD,Benzine,,,,,,,,,,,,,
42563,90MPLF,Benzine,,,,,,,,,,,,,
42568,90MPLL,Benzine,,,,,,,,,,,,,
42571,90MPLR,Benzine,,,,,,,,,,,,,
42573,90MPLT,Benzine,,,,,,,,,,,,,
42574,90MPLV,Benzine,,,,,,,,,,,,,
42576,90MPLZ,Benzine,,,,,,,,,,,,,
42577,90MPNB,Benzine,,,,,,,,,,,,,
42578,90MPND,Benzine,,,,,,,,,,,,,
42579,90MPNF,Benzine,,,,,,,,,,,,,
42581,90MPNH,Benzine,,,,,,,,,,,,,
42582,90MPNJ,Benzine,,,,,,,,,,,,,
42584,90MPNL,Benzine,,,,,,,,,,,,,
42585,90MPNN,Benzine,,,,,,,,,,,,,
42588,90MPNS,Benzine,,,,,,,,,,,,,
42590,90MPNV,Benzine,,,,,,,,,,,,,
42593,90MPPB,Benzine,,,,,,,,,,,,,
42597,90MPPJ,Benzine,,,,,,,,,,,,,
42598,90MPPK,Benzine,,,,,,,,,,,,,
42599,90MPPL,Benzine,,,,,,,,,,,,,
42602,90MPPR,Benzine,,,,,,,,,,,,,
42604,90MPPV,Benzine,,,,,,,,,,,,,
42605,90MPPX,Benzine,,,,,,,,,,,,,
42606,90MPPZ,Benzine,,,,,,,,,,,,,
42607,90MPRB,Benzine,,,,,,,,,,,,,
42609,90MPRF,Benzine,,,,,,,,,,,,,
42611,90MPRH,Benzine,,,,,,,,,,,,,
42613,90MPRK,Benzine,,,,,,,,,,,,,
42614,90MPRL,Benzine,,,,,,,,,,,,,
42623,90MPSB,Benzine,,,,,,,,,,,,,
42624,90MPSF,Benzine,,,,,,,,,,,,,
42625,90MPSG,Benzine,,,,,,,,,,,,,
42630,90MPSN,Benzine,,,,,,,,,,,,,
42635,90MPSZ,Benzine,,,,,,,,,,,,,
42638,90MPTF,Benzine,,,,,,,,,,,,,
42640,90MPTH,Benzine,,,,,,,,,,,,,
42641,90MPTJ,Benzine,,,,,,,,,,,,,
42650,90MPTX,Benzine,,,,,,,,,,,,,
42654,90MPVF,Benzine,,2.1,47.0,,,,,,,,,,
42657,90MPVJ,Benzine,,,,,,,,,,,,,
42661,90MPVR,Benzine,,,,,,,,,,,,,
42695,90MPZZ,Benzine,,,,,,,,,,,,,
42753,90MRGZ,Benzine,,,,,,,,,,,,,
42757,90MRHH,Benzine,,,,,,,,,,,,,
42789,90MRKR,Benzine,,,,,,,,,,,,,
42811,90MRNB,Benzine,,,,,,,,,,,,,
42822,90MRNS,Benzine,,,,,,,,,,,,,
42830,90MRPG,Benzine,,,,,,,,,,,,,
42834,90MRPN,Benzine,,,,,,,,,,,,,
42849,90MRRT,Benzine,,,,,,,,,,,,,
42887,90MRVV,Benzine,,,,,,,,,,,,,
73315,91BPT1,Elektriciteit,,,,,,,,,,,,,205.0
73331,91BPV6,Elektriciteit,,,,,,,,,,,,123.0,270.0
73358,91BPZ8,Diesel,,,,,,,,,,,,,
73369,91BRB5,Diesel,,,,,,,,,,,,,
73370,91BRB7,Diesel,,,,,,,,,,,,,
73371,91BRB9,Diesel,,,,,,,,,,,,,
73378,91BRD2,Diesel,,,,,,,,,,,,,
73379,91BRD3,Diesel,,,,,,,,,,,,,
73380,91BRD4,Diesel,,,,,,,,,,,,,
73381,91BRD5,CNG,,,,,,,,,,,,,
73382,91BRD6,Diesel,,,,,,,,,,,,,
73384,91BRD8,Diesel,,,,,,,,,,,,,
73385,91BRD8,Elektriciteit,,,,,,,,,,,,,141.0
73394,91BRF2,Diesel,,,,,,,,,,,,,
73395,91BRF3,Diesel,,,,,,,,,,,,,
73396,91BRF4,Diesel,,,,,,,,,,,,,
73398,91BRF6,Diesel,,,,,,,,,,,,,
73399,91BRF7,Elektriciteit,,,,,,,,,,,,,205.0
73400,91BRF8,Diesel,,,,,,,,,,,,,
73401,91BRF9,Diesel,,,,,,,,,,,,,
73407,91BRG1,Diesel,,,,,,,,,,,,,
73408,91BRG2,Diesel,,,,,,,,,,,,,
73409,91BRG3,Diesel,7.9,8.4,219.0,,,,,,,,,,
73410,91BRG4,Diesel,,,,,,,,,,,,,
73411,91BRG5,Diesel,,,,,,,,,,,,,
73413,91BRG7,Diesel,,,,,,,,,,,,,
73418,91BRH1,Diesel,,,,,,,,,,,,,
73419,91BRH2,Diesel,,,,,,,,,,,,,
73420,91BRH5,Diesel,,,,,,,,,,,,,
73421,91BRH6,Diesel,,,,,,,,,,,,,
73422,91BRH7,Diesel,,,,,,,,,,,,,
73423,91BRH9,Diesel,,,,,,,,,,,,,
73427,91BRJ1,Diesel,,,,,,,,,,,,,
73428,91BRJ2,Diesel,,,,,,,,,,,,,
73429,91BRJ4,Diesel,,,,,,,,,,,,,
73431,91BRJ6,Diesel,,,,,,,,,,,,,
73432,91BRJ8,Diesel,,,,,,,,,,,,,
73437,91BRK2,Diesel,,,,,,,,,,,,,
73438,91BRK3,Diesel,,,,,,,,,,,,,
73439,91BRK4,Diesel,,,,,,,,,,,,,
73440,91BRK6,Diesel,,,,,,,,,,,,,
73441,91BRK7,Diesel,,,,,,,,,,,,,
73442,91BRK8,Diesel,,,,,,,,,,,,,
73448,91BRL2,Diesel,,,,,,,,,,,,,
73449,91BRL3,Diesel,,,,,,,,,,,,,
73450,91BRL4,Diesel,,,,,,,,,,,,,
73451,91BRL5,Diesel,,,,,,,,,,,,,
73452,91BRL6,Diesel,,,,,,,,,,,,,
73453,91BRL7,Diesel,,,,,,,,,,,,,
73454,91BRL9,Diesel,,,,,,,,,,,,,
73459,91BRN1,Diesel,,,,,,,,,,,,,
73460,91BRN2,Diesel,,,,,,,,,,,,,
73461,91BRN3,Diesel,7.2,7.47,197.0,,,,,,,,,,
73462,91BRN4,Diesel,,,,,,,,,,,,,
73463,91BRN5,Diesel,,,,,,,,,,,,,
73464,91BRN6,Diesel,,,,,,,,,,,,,
73465,91BRN8,Diesel,,,,,,,,,,,,,
73466,91BRN9,Diesel,,,,,,,,,,,,,
73474,91BRP1,Diesel,,,,,,,,,,,,,
73475,91BRP2,Diesel,,,,,,,,,,,,,
73476,91BRP3,Diesel,,,,,,,,,,,,,
73477,91BRP5,Diesel,,,,,,,,,,,,,
73478,91BRP6,Diesel,,,,,,,,,,,,,
73480,91BRP8,LNG,,,,,,,,,,,,,
73490,91BRR1,Diesel,,,,,,,,,,,,,
73492,91BRR3,Diesel,,,,,,,,,,,,,
73494,91BRR6,Diesel,,,,,,,,,,,,,
73495,91BRR7,Diesel,,,,,,,,,,,,,
73496,91BRR8,Diesel,,,,,,,,,,,,,
73497,91BRR9,Diesel,,,,,,,,,,,,,
73503,91BRS1,Diesel,,,,,,,,,,,,,
73504,91BRS3,Diesel,,,,,,,,,,,,,
73505,91BRS4,Diesel,,,,,,,,,,,,,
73506,91BRS5,Diesel,,,,,,,,,,,,,
73507,91BRS6,Diesel,,,,,,,,,,,,,
73508,91BRS7,Diesel,,,,,,,,,,,,,
73509,91BRS9,Diesel,,,,,,,,,,,,,
73518,91BRT1,Diesel,,,,,,,,,,,,,
73519,91BRT2,Diesel,,,,,,,,,,,,,
73520,91BRT3,Diesel,,,,,,,,,,,,,
73522,91BRT6,Diesel,,,,,,,,,,,,,
73523,91BRT7,Diesel,,,,,,,,,,,,,
73529,91BRV2,Diesel,,,,,,,,,,,,,
73530,91BRV5,Elektriciteit,,,,,,,,,,,,87.0,125.0
73531,91BRV7,Diesel,,,,,,,,,,,,,
73532,91BRV8,Diesel,,,,,,,,,,,,,
73538,91BRX2,Diesel,,,,,,,,,,,,,
73540,91BRX5,Diesel,,,,,,,,,,,,,
73541,91BRX6,LNG,,,,,,,,,,,,,
73542,91BRX6,Diesel,,,,,,,,,,,,,
73543,91BRX7,Diesel,,,,,,,,,,,,,
73544,91BRX8,Diesel,,,,,,,,,,,,,
73545,91BRX9,LNG,,,,,,,,,,,,,
73548,91BRZ1,Diesel,,,,,,,,,,,,,
73549,91BRZ2,Diesel,,,,,,,,,,,,,
73550,91BRZ3,Diesel,,,,,,,,,,,,,
73551,91BRZ4,Diesel,,,,,,,,,,,,,
73552,91BRZ5,Diesel,,,,,,,,,,,,,
73553,91BRZ6,Diesel,,,,,,,,,,,,,
73555,91BRZ9,Diesel,,,,,,,,,,,,,
73568,91BSB2,Diesel,,,,,,,,,,,,,
73569,91BSB3,Diesel,,,,,,,,,,,,,
73570,91BSB5,Diesel,,,,,,,,,,,,,
73573,91BSB8,Diesel,,,,,,,,,,,,,
73584,91BSF1,Diesel,,,,,,,,,,,,,
73586,91BSF3,Diesel,,,,,,,,,,,,,
73592,91BSG1,Diesel,,,,,,,,,,,,,
73594,91BSG3,Diesel,,,,,,,,,,,,,
73595,91BSG4,Diesel,,,,,,,,,,,,,
73596,91BSG5,Diesel,,,,,,,,,,,,,
73599,91BSG8,Diesel,,,,,,,,,,,,,
73600,91BSG9,Diesel,,,,,,,,,,,,,
73602,91BSH2,Diesel,,,,,,,,,,,,,
73604,91BSH4,Diesel,,,,,,,,,,,,,
73606,91BSH7,Diesel,,,,,,,,,,,,,
73607,91BSH9,Diesel,,,,,,,,,,,,,
73615,91BSJ4,Diesel,,,,,,,,,,,,,
92116,91MKSR,Benzine,,,,,,,,,,,,,
92543,91MNNF,Benzine,,,,,,,,,,,,,
92544,91MNNG,Benzine,,,,,,,,,,,,,
92548,91MNNL,Benzine,,,,,,,,,,,,,
92550,91MNNP,Benzine,,,,,,,,,,,,,
92555,91MNNZ,Benzine,,,,,,,,,,,,,
92556,91MNPB,Benzine,,,,,,,,,,,,,
92564,91MNPN,Benzine,,,,,,,,,,,,,
92567,91MNPS,Benzine,,,,,,,,,,,,,
92574,91MNRG,Benzine,,,,,,,,,,,,,
92575,91MNRH,Benzine,,,,,,,,,,,,,
92577,91MNRK,Benzine,,,,,,,,,,,,,
92578,91MNRN,Benzine,,,,,,,,,,,,,
92582,91MNRT,Benzine,,,,,,,,,,,,,
92583,91MNRV,Benzine,,,,,,,,,,,,,
92584,91MNRX,Benzine,,,,,,,,,,,,,
92586,91MNSF,Benzine,,,,,,,,,,,,,
92591,91MNSN,Benzine,,,,,,,,,,,,,
92592,91MNSP,Benzine,,,,,,,,,,,,,
92594,91MNST,Benzine,,,,,,,,,,,,,
92595,91MNSV,Benzine,,,,,,,,,,,,,
92597,91MNSZ,Benzine,,,,,,,,,,,,,
92599,91MNTD,Benzine,,,,,,,,,,,,,
92600,91MNTF,Benzine,,,,,,,,,,,,,
92602,91MNTH,Benzine,,,,,,,,,,,,,
92603,91MNTJ,Benzine,,,,,,,,,,,,,
92606,91MNTP,Benzine,,,,,,,,,,,,,
92607,91MNTR,Benzine,,,,,,,,,,,,,
92608,91MNTS,Benzine,,,,,,,,,,,,,
92610,91MNTV,Benzine,,,,,,,,,,,,,
92612,91MNTZ,Benzine,,,,,,,,,,,,,
92613,91MNVB,Benzine,,,,,,,,,,,,,
92615,91MNVF,Benzine,,,,,,,,,,,,,
92617,91MNVH,Benzine,,,,,,,,,,,,,
92618,91MNVJ,Benzine,,,,,,,,,,,,,
92619,91MNVK,Benzine,,,,,,,,,,,,,
92620,91MNVL,Benzine,,,,,,,,,,,,,
92621,91MNVN,Benzine,,,,,,,,,,,,,
92624,91MNVS,Benzine,,,,,,,,,,,,,
92626,91MNVV,Benzine,,,,,,,,,,,,,
92627,91MNVX,Benzine,,,,,,,,,,,,,
92630,91MNXD,Benzine,,,,,,,,,,,,,
92633,91MNXH,Benzine,,,,,,,,,,,,,
92636,91MNXL,Benzine,,,,,,,,,,,,,
92637,91MNXN,Benzine,,,,,,,,,,,,,
92638,91MNXP,Benzine,,,,,,,,,,,,,
92640,91MNXS,Benzine,,,,,,,,,,,,,
92642,91MNXV,Benzine,,,,,,,,,,,,,
92644,91MNXZ,Benzine,,,,,,,,,,,,,
92648,91MNZG,Benzine,,,,,,,,,,,,,
92650,91MNZJ,Benzine,,,,,,,,,,,,,
92652,91MNZL,Benzine,,,,,,,,,,,,,
92654,91MNZP,Benzine,,,,,,,,,,,,,
92655,91MNZR,Benzine,,,,,,,,,,,,,
92656,91MNZS,Benzine,,,,,,,,,,,,,
92657,91MNZT,Benzine,,,,,,,,,,,,,
92658,91MNZV,Benzine,,,,,,,,,,,,,
92660,91MNZZ,Benzine,,,,,,,,,,,,,
92663,91MPBG,Benzine,,,,,,,,,,,,,
92664,91MPBH,Benzine,,,,,,,,,,,,,
92666,91MPBK,Benzine,,,,,,,,,,,,,
92668,91MPBN,Benzine,,,,,,,,,,,,,
92669,91MPBP,Benzine,,,,,,,,,,,,,
92672,91MPBT,Benzine,,,,,,,,,,,,,
92675,91MPBZ,Benzine,,,,,,,,,,,,,
92678,91MPDF,Benzine,,,,,,,,,,,,,
92679,91MPDG,Benzine,,,,,,,,,,,,,
92684,91MPDN,Benzine,,,,,,,,,,,,,
92688,91MPDT,Benzine,,3.1,71.0,,,,,,,,,,
92689,91MPDX,Benzine,,,,,,,,,,,,,
92691,91MPFB,Benzine,,,,,,,,,,,,,
92693,91MPFF,Benzine,,,,,,,,,,,,,
92695,91MPFH,Benzine,,,,,,,,,,,,,
92696,91MPFJ,Benzine,,,,,,,,,,,,,
92697,91MPFK,Benzine,,,,,,,,,,,,,
92698,91MPFL,Benzine,,,,,,,,,,,,,
92700,91MPFP,Benzine,,,,,,,,,,,,,
92701,91MPFR,Benzine,,,,,,,,,,,,,
92703,91MPFV,Benzine,,,,,,,,,,,,,
92704,91MPFX,Benzine,,,,,,,,,,,,,
92705,91MPFZ,Benzine,,,,,,,,,,,,,
92706,91MPGB,Benzine,,,,,,,,,,,,,
92707,91MPGD,Benzine,,,,,,,,,,,,,
92708,91MPGF,Benzine,,,,,,,,,,,,,
92711,91MPGJ,Benzine,,,,,,,,,,,,,
92716,91MPGR,Benzine,,,,,,,,,,,,,
92718,91MPGT,Benzine,,,,,,,,,,,,,
92719,91MPGV,Benzine,,,,,,,,,,,,,
92722,91MPHB,Benzine,,,,,,,,,,,,,
92723,91MPHF,Benzine,,,,,,,,,,,,,
92726,91MPHJ,Benzine,,,,,,,,,,,,,
92728,91MPHL,Benzine,,,,,,,,,,,,,
92729,91MPHN,Benzine,,,,,,,,,,,,,
92730,91MPHR,Benzine,,,,,,,,,,,,,
92734,91MPHX,Benzine,,,,,,,,,,,,,
92736,91MPJB,Benzine,,,,,,,,,,,,,
92737,91MPJD,Benzine,,,,,,,,,,,,,
92738,91MPJF,Benzine,,,,,,,,,,,,,
92739,91MPJG,Benzine,,,,,,,,,,,,,
92740,91MPJH,Benzine,,3.1,71.0,,,,,,,,,,
92743,91MPJL,Benzine,,,,,,,,,,,,,
92744,91MPJN,Benzine,,,,,,,,,,,,,
92745,91MPJP,Benzine,,,,,,,,,,,,,
92748,91MPJT,Benzine,,,,,,,,,,,,,
92749,91MPJV,Benzine,,,,,,,,,,,,,
92752,91MPKB,Benzine,,,,,,,,,,,,,
92754,91MPKF,Benzine,,,,,,,,,,,,,
92757,91MPKJ,Benzine,,,,,,,,,,,,,
92759,91MPKL,Benzine,,,,,,,,,,,,,
92760,91MPKN,Benzine,,,,,,,,,,,,,
92762,91MPKR,Benzine,,,,,,,,,,,,,
92763,91MPKS,Benzine,,,,,,,,,,,,,
92764,91MPKT,Benzine,,,,,,,,,,,,,
92765,91MPKV,Benzine,,,,,,,,,,,,,
92766,91MPKX,Benzine,,,,,,,,,,,,,
92768,91MPLB,Benzine,,,,,,,,,,,,,
92769,91MPLD,Benzine,,,,,,,,,,,,,
92770,91MPLF,Benzine,,,,,,,,,,,,,
92772,91MPLH,Elektriciteit,,,,,,,,,,,,,
92775,91MPLL,Benzine,,,,,,,,,,,,,
92778,91MPLR,Benzine,,,,,,,,,,,,,
92780,91MPLT,Benzine,,,,,,,,,,,,,
92781,91MPLV,Benzine,,,,,,,,,,,,,
92783,91MPLZ,Benzine,,,,,,,,,,,,,
92784,91MPNB,Benzine,,,,,,,,,,,,,
92785,91MPND,Benzine,,,,,,,,,,,,,
92786,91MPNF,Benzine,,,,,,,,,,,,,
92788,91MPNH,Benzine,,,,,,,,,,,,,
92789,91MPNJ,Benzine,,,,,,,,,,,,,
92791,91MPNL,Benzine,,,,,,,,,,,,,
92792,91MPNN,Benzine,,,,,,,,,,,,,
92794,91MPNS,Benzine,,,,,,,,,,,,,
92796,91MPNV,Benzine,,,,,,,,,,,,,
92798,91MPPB,Benzine,,,,,,,,,,,,,
92803,91MPPJ,Benzine,,,,,,,,,,,,,
92804,91MPPK,Benzine,,,,,,,,,,,,,
92805,91MPPL,Benzine,,,,,,,,,,,,,
92808,91MPPR,Benzine,,,,,,,,,,,,,
92809,91MPPS,Benzine,,,,,,,,,,,,,
92810,91MPPT,Benzine,,,,,,,,,,,,,
92811,91MPPV,Benzine,,,,,,,,,,,,,
92812,91MPPX,Benzine,,,,,,,,,,,,,
92813,91MPPZ,Benzine,,,,,,,,,,,,,
92814,91MPRB,Benzine,,,,,,,,,,,,,
92816,91MPRF,Benzine,,,,,,,,,,,,,
92818,91MPRH,Benzine,,,,,,,,,,,,,
92828,91MPRX,Benzine,,,,,,,,,,,,,
92830,91MPSF,Benzine,,,,,,,,,,,,,
92835,91MPSL,Benzine,,,,,,,,,,,,,
92836,91MPSN,Benzine,,,,,,,,,,,,,
92842,91MPSZ,Benzine,,,,,,,,,,,,,
92850,91MPTN,Benzine,,,,,,,,,,,,,
92855,91MPTX,Benzine,,,,,,,,,,,,,
92861,91MPVH,Benzine,,,,,,,,,,,,,
92862,91MPVJ,Benzine,,,,,,,,,,,,,
92878,91MPXP,Benzine,,,,,,,,,,,,,
92906,91MRBK,Benzine,,,,,,,,,,,,,
92953,91MRGJ,Benzine,,,,,,,,,,,,,
92968,91MRHJ,Benzine,,,,,,,,,,,,,
92979,91MRJD,Benzine,,,,,,,,,,,,,
92987,91MRJP,Benzine,,,,,,,,,,,,,
93004,91MRKR,Benzine,,,,,,,,,,,,,
93089,91MRTV,Benzine,,,,,,,,,,,,,
123550,92BPT1,Elektriciteit,,,,,,,,,,,,,205.0
123567,92BPV6,Elektriciteit,,,,,,,,,,,,123.0,270.0
123588,92BPZ1,Diesel,,,,,,,,,,,,,
123593,92BPZ9,Diesel,,,,,,,,,,,,,
123604,92BRB5,Diesel,,,,,,,,,,,,,
123607,92BRB7,Diesel,,,,,,,,,,,,,
123608,92BRB9,Diesel,,,,,,,,,,,,,
123613,92BRD2,Diesel,,,,,,,,,,,,,
123614,92BRD3,Diesel,,,,,,,,,,,,,
123615,92BRD4,Elektriciteit,,,,,,,,,,,,,205.0
123617,92BRD6,LNG,,,,,,,,,,,,,
123618,92BRD7,Diesel,,,,,,,,,,,,,
123625,92BRF2,Diesel,,,,,,,,,,,,,
123626,92BRF3,Diesel,,,,,,,,,,,,,
123627,92BRF4,Diesel,,,,,,,,,,,,,
123629,92BRF6,Diesel,,,,,,,,,,,,,
123631,92BRF8,Diesel,,,,,,,,,,,,,
123632,92BRF9,Diesel,,,,,,,,,,,,,
123637,92BRG1,Diesel,,,,,,,,,,,,,
123638,92BRG3,Diesel,,,,,,,,,,,,,
123639,92BRG4,Diesel,,,,,,,,,,,,,
123640,92BRG5,Diesel,,,,,,,,,,,,,
123641,92BRG7,Diesel,,,,,,,,,,,,,
123642,92BRG9,Diesel,,,,,,,,,,,,,
123650,92BRH4,Diesel,,,,,,,,,,,,,
123651,92BRH5,Diesel,,,,,,,,,,,,,
123652,92BRH6,Diesel,,,,,,,,,,,,,
123653,92BRH8,Diesel,,,,,,,,,,,,,
123661,92BRJ1,Diesel,,,,,,,,,,,,,
123662,92BRJ2,Diesel,,,,,,,,,,,,,
123667,92BRJ8,Diesel,,,,,,,,,,,,,
123673,92BRK2,Diesel,,,,,,,,,,,,,
123674,92BRK3,Diesel,,,,,,,,,,,,,
123675,92BRK6,Diesel,,,,,,,,,,,,,
123676,92BRK7,Diesel,,,,,,,,,,,,,
123677,92BRK8,LNG,,,,,,,,,,,,,
123678,92BRK9,Diesel,,,,,,,,,,,,,
123685,92BRL2,Diesel,,,,,,,,,,,,,
123686,92BRL4,Diesel,,,,,,,,,,,,,
123687,92BRL5,Diesel,,,,,,,,,,,,,
123688,92BRL6,Diesel,,,,,,,,,,,,,
123689,92BRL7,Diesel,,,,,,,,,,,,,
123693,92BRN1,Diesel,,,,,,,,,,,,,
123694,92BRN2,Diesel,,,,,,,,,,,,,
123695,92BRN3,Diesel,,,,,,,,,,,,,
123697,92BRN5,Diesel,,,,,,,,,,,,,
123699,92BRN9,Diesel,,,,,,,,,,,,,
123705,92BRP2,Diesel,,,,,,,,,,,,,
123706,92BRP5,Diesel,,,,,,,,,,,,,
123707,92BRP6,Diesel,,,,,,,,,,,,,
123708,92BRP7,Diesel,,,,,,,,,,,,,
123714,92BRR1,Diesel,,,,,,,,,,,,,
123715,92BRR2,Diesel,,,,,,,,,,,,,
123717,92BRR4,Diesel,,,,,,,,,,,,,
123719,92BRR6,Diesel,,,,,,,,,,,,,
123721,92BRR8,Diesel,,,,,,,,,,,,,
123722,92BRR9,Diesel,,,,,,,,,,,,,
123726,92BRS3,Diesel,,,,,,,,,,,,,
123727,92BRS4,Diesel,,,,,,,,,,,,,
123728,92BRS5,Diesel,,,,,,,,,,,,,
123729,92BRS7,Diesel,,,,,,,,,,,,,
123730,92BRS8,Diesel,,,,,,,,,,,,,
123731,92BRS9,Diesel,,,,,,,,,,,,,
123736,92BRT1,Diesel,,,,,,,,,,,,,
123737,92BRT2,Diesel,,,,,,,,,,,,,
123740,92BRT6,Diesel,,,,,,,,,,,,,
123741,92BRT7,Diesel,,,,,,,,,,,,,
123743,92BRT9,Diesel,,,,,,,,,,,,,
123750,92BRV4,Elektriciteit,,,,,,,,,,,,87.0,125.0
123751,92BRV5,Diesel,8.0,9.2,240.0,,,,,,,,,,
123752,92BRV6,Diesel,,,,,,,,,,,,,
123753,92BRV7,Diesel,,,,,,,,,,,,,
123754,92BRV8,Diesel,,,,,,,,,,,,,
123755,92BRV9,Diesel,,,,,,,,,,,,,
123759,92BRX2,Diesel,8.5,9.4,247.0,,,,,,,,,,
123761,92BRX6,Diesel,,,,,,,,,,,,,
123763,92BRX8,Diesel,,,,,,,,,,,,,
123764,92BRX9,Diesel,,,,,,,,,,,,,
123770,92BRZ2,Diesel,,,,,,,,,,,,,
123773,92BRZ5,Diesel,,,,,,,,,,,,,
123774,92BRZ6,Diesel,,,,,,,,,,,,,
123775,92BRZ7,Diesel,,,,,,,,,,,,,
123777,92BRZ9,Diesel,,,,,,,,,,,,,
123782,92BSB2,Diesel,,,,,,,,,,,,,
123783,92BSB4,Diesel,,,,,,,,,,,,,
123785,92BSB6,Diesel,,,,,,,,,,,,,
123786,92BSB7,Diesel,,,,,,,,,,,,,
123788,92BSB9,Diesel,,,,,,,,,,,,,
123797,92BSF1,Diesel,,,,,,,,,,,,,
123807,92BSG2,Diesel,,,,,,,,,,,,,
123809,92BSG4,Diesel,,,,,,,,,,,,,
123818,92BSH1,Diesel,,,,,,,,,,,,,
123820,92BSH3,Diesel,,,,,,,,,,,,,
123823,92BSH7,Diesel,,,,,,,,,,,,,
123824,92BSH8,Diesel,,,,,,,,,,,,,
123825,92BSH9,Diesel,,,,,,,,,,,,,
123835,92BSJ2,Diesel,,,,,,,,,,,,,
142476,92MNGN,Benzine,,,,,,,,,,,,,
142509,92MNJR,Benzine,,,,,,,,,,,,,
142524,92MNKR,Benzine,,,,,,,,,,,,,
142542,92MNNB,Benzine,,,,,,,,,,,,,
142549,92MNNL,Benzine,,,,,,,,,,,,,
142551,92MNNP,Benzine,,,,,,,,,,,,,
142556,92MNNX,Benzine,,,,,,,,,,,,,
142558,92MNPB,Benzine,,,,,,,,,,,,,
142576,92MNRG,Benzine,,,,,,,,,,,,,
142578,92MNRK,Benzine,,,,,,,,,,,,,
142579,92MNRN,Benzine,,,,,,,,,,,,,
142581,92MNRR,Benzine,,,,,,,,,,,,,
142583,92MNRT,Benzine,,,,,,,,,,,,,
142584,92MNRV,Benzine,,,,,,,,,,,,,
142585,92MNRX,Benzine,,,,,,,,,,,,,
142587,92MNSF,Benzine,,,,,,,,,,,,,
142591,92MNSK,Benzine,,,,,,,,,,,,,
142593,92MNSN,Benzine,,,,,,,,,,,,,
142594,92MNSP,Elektriciteit,,,,,,,,,,,,,
142596,92MNST,Benzine,,,,,,,,,,,,,
142597,92MNSV,Benzine,,,,,,,,,,,,,
142599,92MNSZ,Benzine,,,,,,,,,,,,,
142601,92MNTD,Benzine,,,,,,,,,,,,,
142602,92MNTF,Benzine,,,,,,,,,,,,,
142604,92MNTH,Benzine,,,,,,,,,,,,,
142605,92MNTJ,Elektriciteit,,,,,,,,,,,,,
142606,92MNTK,Benzine,,,,,,,,,,,,,
142609,92MNTP,Benzine,,,,,,,,,,,,,
142610,92MNTR,Benzine,,,,,,,,,,,,,
142611,92MNTS,Benzine,,,,,,,,,,,,,
142615,92MNTZ,Benzine,,,,,,,,,,,,,
142616,92MNVB,Benzine,,,,,,,,,,,,,
142618,92MNVF,Benzine,,,,,,,,,,,,,
142620,92MNVH,Benzine,,,,,,,,,,,,,
142621,92MNVJ,Benzine,,,,,,,,,,,,,
142622,92MNVK,Benzine,,,,,,,,,,,,,
142623,92MNVN,Benzine,,,,,,,,,,,,,
142624,92MNVP,Benzine,,,,,,,,,,,,,
142626,92MNVS,Benzine,,,,,,,,,,,,,
142628,92MNVV,Benzine,,,,,,,,,,,,,
142629,92MNVX,Benzine,,,,,,,,,,,,,
142630,92MNVZ,Benzine,,,,,,,,,,,,,
142635,92MNXH,Benzine,,,,,,,,,,,,,
142638,92MNXL,Benzine,,,,,,,,,,,,,
142639,92MNXN,Elektriciteit,,,,,,,,,,,,,
142640,92MNXP,Benzine,,,,,,,,,,,,,
142641,92MNXS,Benzine,,,,,,,,,,,,,
