,Kenteken,Brandstof omschrijving,Brandstofverbruik buiten de stad,Brandstofverbruik gecombineerd,CO2 uitstoot gecombineerd,CO2 uitstoot gewogen,Elektrisch verbruik enkel elektrisch wltp,Actie radius enkel elektrisch wltp,Actie radius enkel elektrisch stad wltp,Elektrisch verbruik extern opladen wltp,Actie radius extern opladen wltp,Actie radius extern opladen stad wltp,Max vermogen 15 minuten,Max vermogen 60 minuten,Netto max vermogen elektrisch
294847,FGZ16Z,Elektriciteit,,,,,,,,,,,,,
294849,FGZ17D,Benzine,,,,,,,,,,,,,
294850,FGZ17G,Benzine,,,,,,,,,,,,,
294852,FGZ17J,Benzine,,1.7,41.0,,,,,,,,,,
294853,FGZ17K,Benzine,,2.0,46.0,,,,,,,,,,
294854,FGZ17L,Benzine,,,,,,,,,,,,,
294855,FGZ17N,Benzine,,,,,,,,,,,,,
294856,FGZ17P,Elektriciteit,,,,,,,,,,,,,
294857,FGZ17R,Elektriciteit,,,,,,,,,,,,,
294858,FGZ17S,Benzine,,2.3,51.0,,,,,,,,,,
294859,FGZ17T,Elektriciteit,,,,,,,,,,,,,
294860,FGZ17V,Elektriciteit,,,,,,,,,,,,,
294861,FGZ17X,Diesel,,,,,,,,,,,,,
294862,FGZ17Z,Benzine,,,,,,,,,,,,,
294863,FGZ18B,Elektriciteit,,,,,,,,,,,,,
294864,FGZ18D,Benzine,,,,,,,,,,,,,
294865,FGZ18F,Benzine,,,,,,,,,,,,,
294866,FGZ18G,Benzine,,,,,,,,,,,,,
294867,FGZ18H,Elektriciteit,,,,,,,,,,,,,
294868,FGZ18J,Benzine,,1.9,44.0,,,,,,,,,,
294869,FGZ18L,Elektriciteit,,,,,,,,,,,,,
294870,FGZ18N,Benzine,,,,,,,,,,,,,
294871,FGZ18P,Elektriciteit,,,,,,,,,,,,,
294872,FGZ18R,Elektriciteit,,,,,,,,,,,,,
294873,FGZ18S,Benzine,,1.7,41.0,,,,,,,,,,
294874,FGZ18T,Elektriciteit,,,,,,,,,,,,,
294875,FGZ18V,Elektriciteit,,,,,,,,,,,,,
294876,FGZ18X,Benzine,,,,,,,,,,,,,
294877,FGZ18Z,Elektriciteit,,,,,,,,,,,,,
294878,FGZ19B,Benzine,,,,,,,,,,,,,
294879,FGZ19D,Benzine,,,,,,,,,,,,,
294880,FGZ19F,Benzine,,,,,,,,,,,,,
294881,FGZ19G,Elektriciteit,,,,,,,,,,,,,
294882,FGZ19H,Elektriciteit,,,,,,,,,,,,,
294883,FGZ19J,Benzine,,1.9,44.0,,,,,,,,,,
294884,FGZ19K,Benzine,,2.0,46.0,,,,,,,,,,
294885,FGZ19L,Benzine,,,,,,,,,,,,,
294886,FGZ19N,Elektriciteit,,,,,,,,,,,,,
294887,FGZ19P,Elektriciteit,,,,,,,,,,,,,
294888,FGZ19R,Elektriciteit,,,,,,,,,,,,,
294889,FGZ19S,Benzine,,2.5,56.0,,,,,,,,,,
294890,FGZ19T,Elektriciteit,,,,,,,,,,,,,
294891,FGZ19V,Elektriciteit,,,,,,,,,,,,,
294892,FGZ19X,Elektriciteit,,,,,,,,,,,,,
294893,FGZ19Z,Elektriciteit,,,,,,,,,,,,,
294895,FGZ20D,Benzine,,,,,,,,,,,,,
294896,FGZ20F,Benzine,,,,,,,,,,,,,
294897,FGZ20G,Elektriciteit,,,,,,,,,,,,,
294899,FGZ20K,Benzine,,2.0,46.0,,,,,,,,,,
294900,FGZ20L,Elektriciteit,,,,,,,,,,,,,
294901,FGZ20N,Benzine,,,,,,,,,,,,,
294902,FGZ20P,Benzine,,,,,,,,,,,,,
294903,FGZ20R,Benzine,,,,,,,,,,,,,
294904,FGZ20S,Benzine,,2.5,56.0,,,,,,,,,,
294905,FGZ20T,Elektriciteit,,,,,,,,,,,,,
294906,FGZ20V,Elektriciteit,,,,,,,,,,,,,
294907,FGZ20X,Benzine,,,,,,,,,,,,,
294908,FGZ20Z,Elektriciteit,,,,,,,,,,,,,
294909,FGZ21B,Benzine,,,,,,,,,,,,,
294910,FGZ21D,Benzine,,,,,,,,,,,,,
294911,FGZ21F,Benzine,,,,,,,,,,,,,
294912,FGZ21G,Elektriciteit,,,,,,,,,,,,,
294913,FGZ21H,Elektriciteit,,,,,,,,,,,,,
294914,FGZ21K,Benzine,,2.0,46.0,,,,,,,,,,
294915,FGZ21L,Elektriciteit,,,,,,,,,,,,,
294916,FGZ21N,Elektriciteit,,,,,,,,,,,,,
294917,FGZ21P,Elektriciteit,,,,,,,,,,,,,
294918,FGZ21R,Benzine,,,,,,,,,,,,,
294919,FGZ21S,Benzine,,,,,,,,,,,,,
294920,FGZ21T,Elektriciteit,,,,,,,,,,,,,
294921,FGZ21V,Elektriciteit,,,,,,,,,,,,,
294922,FGZ21X,Benzine,,,,,,,,,,,,,
294923,FGZ21Z,Elektriciteit,,,,,,,,,,,,,
294925,FGZ22D,Elektriciteit,,,,,,,,,,,,,
294927,FGZ22G,Benzine,,,,,,,,,,,,,
294928,FGZ22H,Elektriciteit,,,,,,,,,,,,,
294929,FGZ22J,Benzine,,1.9,44.0,,,,,,,,,,
294930,FGZ22K,Benzine,,1.9,44.0,,,,,,,,,,
294931,FGZ22L,Elektriciteit,,,,,,,,,,,,,
294932,FGZ22N,Benzine,,,,,,,,,,,,,
294934,FGZ22R,Benzine,,,,,,,,,,,,,
294937,FGZ22V,Elektriciteit,,,,,,,,,,,,,
294938,FGZ22X,Benzine,,,,,,,,,,,,,
294939,FGZ22Z,Elektriciteit,,,,,,,,,,,,,
294940,FGZ23B,Benzine,,,,,,,,,,,,,
294941,FGZ23F,Benzine,,,,,,,,,,,,,
294942,FGZ23G,Elektriciteit,,,,,,,,,,,,,
294944,FGZ23K,Benzine,,1.9,44.0,,,,,,,,,,
294945,FGZ23L,Elektriciteit,,,,,,,,,,,,,
294946,FGZ23N,Elektriciteit,,,,,,,,,,,,,
294947,FGZ23P,Elektriciteit,,,,,,,,,,,,,
294948,FGZ23R,Benzine,,,,,,,,,,,,,
294949,FGZ23S,Benzine,,,,,,,,,,,,,
294951,FGZ23V,Elektriciteit,,,,,,,,,,,,,
294952,FGZ23X,Benzine,,,,,,,,,,,,,
294953,FGZ23Z,Elektriciteit,,,,,,,,,,,,,
294955,FGZ24D,Benzine,,,,,,,,,,,,,
294957,FGZ24G,Elektriciteit,,,,,,,,,,,,,
294958,FGZ24H,Elektriciteit,,,,,,,,,,,,,
294959,FGZ24J,Benzine,,1.9,44.0,,,,,,,,,,
294960,FGZ24K,Benzine,,1.9,45.0,,,,,,,,,,
294961,FGZ24L,Elektriciteit,,,,,,,,,,,,,
294962,FGZ24N,Benzine,,,,,,,,,,,,,
294964,FGZ24R,Benzine,,,,,,,,,,,,,
294965,FGZ24S,Benzine,,,,,,,,,,,,,
294967,FGZ24V,Elektriciteit,,,,,,,,,,,,,
294968,FGZ24X,Benzine,,,,,,,,,,,,,
294969,FGZ24Z,Elektriciteit,,,,,,,,,,,,,
294970,FGZ25B,Benzine,,,,,,,,,,,,,
294971,FGZ25D,Benzine,,,,,,,,,,,,,
294972,FGZ25F,Elektriciteit,,,,,,,,,,,,,
294973,FGZ25G,Elektriciteit,,,,,,,,,,,,,
294974,FGZ25H,Benzine,,,,,,,,,,,,,
294975,FGZ25J,Benzine,,1.9,44.0,,,,,,,,,,
294976,FGZ25K,Benzine,,2.4,52.0,,,,,,,,,,
294977,FGZ25L,Elektriciteit,,,,,,,,,,,,,
294978,FGZ25N,Benzine,,,,,,,,,,,,,
294979,FGZ25P,Elektriciteit,,,,,,,,,,,,,
294980,FGZ25R,Elektriciteit,,,,,,,,,,,,,
294981,FGZ25S,Benzine,,,,,,,,,,,,,
294982,FGZ25T,Benzine,,,,,,,,,,,,,
294983,FGZ25V,Elektriciteit,,,,,,,,,,,,,
294984,FGZ25X,Benzine,,,,,,,,,,,,,
294985,FGZ25Z,Elektriciteit,,,,,,,,,,,,,
294986,FGZ26B,Elektriciteit,,,,,,,,,,,,,
294987,FGZ26D,Benzine,,,,,,,,,,,,,
294989,FGZ26G,Elektriciteit,,,,,,,,,,,,,
294990,FGZ26H,Elektriciteit,,,,,,,,,,,,,
294992,FGZ26K,Elektriciteit,,,,,,,,,,,,,
294993,FGZ26L,Elektriciteit,,,,,,,,,,,,,
294994,FGZ26N,Benzine,,,,,,,,,,,,,
294996,FGZ26R,Benzine,,,,,,,,,,,,,
294997,FGZ26S,Benzine,,,,,,,,,,,,,
294999,FGZ26V,Elektriciteit,,,,,,,,,,,,,
295000,FGZ26X,Benzine,,,,,,,,,,,,,
295001,FGZ26Z,Elektriciteit,,,,,,,,,,,,,
295002,FGZ27B,Benzine,,,,,,,,,,,,,
295003,FGZ27D,Benzine,,,,,,,,,,,,,
295004,FGZ27F,Benzine,,,,,,,,,,,,,
295005,FGZ27G,Elektriciteit,,,,,,,,,,,,,
295006,FGZ27H,Elektriciteit,,,,,,,,,,,,,
295008,FGZ27K,Benzine,,2.5,56.0,,,,,,,,,,
295009,FGZ27L,Elektriciteit,,,,,,,,,,,,,
295010,FGZ27N,Benzine,,,,,,,,,,,,,
295011,FGZ27P,Elektriciteit,,,,,,,,,,,,,
295012,FGZ27R,Benzine,,,,,,,,,,,,,
295013,FGZ27S,Benzine,,,,,,,,,,,,,
295014,FGZ27T,Elektriciteit,,,,,,,,,,,,,
295015,FGZ27V,Elektriciteit,,,,,,,,,,,,,
295016,FGZ27X,Benzine,,,,,,,,,,,,,
295017,FGZ27Z,Elektriciteit,,,,,,,,,,,,,
295018,FGZ28D,Benzine,,,,,,,,,,,,,
295019,FGZ28G,Elektriciteit,,,,,,,,,,,,,
295020,FGZ28H,Elektriciteit,,,,,,,,,,,,,
295021,FGZ28K,Elektriciteit,,,,,,,,,,,,,
295022,FGZ28L,Elektriciteit,,,,,,,,,,,,,
295023,FGZ28N,Benzine,,,,,,,,,,,,,
295024,FGZ28P,Elektriciteit,,,,,,,,,,,,,
295025,FGZ28R,Benzine,,,,,,,,,,,,,
295027,FGZ28T,Benzine,,,,,,,,,,,,,
295028,FGZ28V,Elektriciteit,,,,,,,,,,,,,
295029,FGZ28Z,Elektriciteit,,,,,,,,,,,,,
295030,FGZ29B,Benzine,,,,,,,,,,,,,
295031,FGZ29D,Benzine,,,,,,,,,,,,,
295032,FGZ29G,Elektriciteit,,,,,,,,,,,,,
295034,FGZ29J,Benzine,,1.9,44.0,,,,,,,,,,
295035,FGZ29K,Benzine,,,,,,,,,,,,,
295036,FGZ29L,Elektriciteit,,,,,,,,,,,,,
295037,FGZ29N,Elektriciteit,,,,,,,,,,,,,
295038,FGZ29P,Benzine,,,,,,,,,,,,,
295039,FGZ29R,Elektriciteit,,,,,,,,,,,,,
295040,FGZ29S,Benzine,,,,,,,,,,,,,
295041,FGZ29T,Benzine,,,,,,,,,,,,,
295042,FGZ29V,Elektriciteit,,,,,,,,,,,,,
295043,FGZ29X,Benzine,,,,,,,,,,,,,
295044,FGZ29Z,Elektriciteit,,,,,,,,,,,0.7,,
295045,FGZ30B,Elektriciteit,,,,,,,,,,,,,
295046,FGZ30D,Elektriciteit,,,,,,,,,,,,,
295047,FGZ30F,Benzine,,,,,,,,,,,,,
295048,FGZ30G,Elektriciteit,,,,,,,,,,,,,
295050,FGZ30K,Benzine,,2.3,51.0,,,,,,,,,,
295051,FGZ30L,Elektriciteit,,,,,,,,,,,,,
295052,FGZ30N,Benzine,,,,,,,,,,,,,
295053,FGZ30P,Elektriciteit,,,,,,,,,,,,,
295054,FGZ30S,Benzine,,,,,,,,,,,,,
295055,FGZ30T,Benzine,,,,,,,,,,,,,
295056,FGZ30V,Elektriciteit,,,,,,,,,,,,,
295057,FGZ30X,Benzine,,,,,,,,,,,,,
295060,FGZ31D,Benzine,,,,,,,,,,,,,
295061,FGZ31F,Benzine,,,,,,,,,,,,,
295062,FGZ31G,Elektriciteit,,,,,,,,,,,,,
295063,FGZ31H,Elektriciteit,,,,,,,,,,,,,
295064,FGZ31K,Benzine,,3.5,82.0,,,,,,,,,,
295065,FGZ31L,Elektriciteit,,,,,,,,,,,,,
295066,FGZ31N,Benzine,,,,,,,,,,,,,
295067,FGZ31P,Elektriciteit,,,,,,,,,,,,,
295069,FGZ31S,Benzine,,,,,,,,,,,,,
295070,FGZ31V,Elektriciteit,,,,,,,,,,,,,
295071,FGZ31X,Benzine,,,,,,,,,,,,,
295073,FGZ32B,Elektriciteit,,,,,,,,,,,,,
295074,FGZ32D,Benzine,,,,,,,,,,,,,
295075,FGZ32G,Elektriciteit,,,,,,,,,,,,,
295077,FGZ32J,Benzine,,1.9,44.0,,,,,,,,,,
295078,FGZ32K,Benzine,,1.9,44.0,,,,,,,,,,
295079,FGZ32L,Elektriciteit,,,,,,,,,,,,,
295081,FGZ32P,Elektriciteit,,,,,,,,,,,,,
295082,FGZ32R,Elektriciteit,,,,,,,,,,,,,
295083,FGZ32S,Elektriciteit,,,,,,,,,,,,,
295084,FGZ32V,Elektriciteit,,,,,,,,,,,,,
295085,FGZ32X,Benzine,,,,,,,,,,,,,
295087,FGZ33D,Elektriciteit,,,,,,,,,,,,,
295088,FGZ33G,Elektriciteit,,,,,,,,,,,,,
295089,FGZ33H,Elektriciteit,,,,,,,,,,,,,
295090,FGZ33J,Benzine,,1.7,41.0,,,,,,,,,,
295091,FGZ33K,Benzine,,2.0,46.0,,,,,,,,,,
295092,FGZ33L,Elektriciteit,,,,,,,,,,,,,
295093,FGZ33N,Benzine,,,,,,,,,,,,,
295094,FGZ33P,Elektriciteit,,,,,,,,,,,,,
295095,FGZ33R,Elektriciteit,,,,,,,,,,,,,
295096,FGZ33S,Benzine,,,,,,,,,,,,,
295097,FGZ33T,Benzine,,,,,,,,,,,,,
295098,FGZ33V,Elektriciteit,,,,,,,,,,,,,
295100,FGZ33Z,Benzine,,,,,,,,,,,,,
295101,FGZ34B,Elektriciteit,,,,,,,,,,,,,
295102,FGZ34D,Benzine,,,,,,,,,,,,,
295103,FGZ34F,Benzine,,,,,,,,,,,,,
295104,FGZ34G,Elektriciteit,,,,,,,,,,,,,
295105,FGZ34H,Elektriciteit,,,,,,,,,,,,,
295106,FGZ34J,Benzine,,1.9,44.0,,,,,,,,,,
295107,FGZ34K,Benzine,,2.0,46.0,,,,,,,,,,
295108,FGZ34L,Elektriciteit,,,,,,,,,,,,,
295109,FGZ34N,Benzine,,,,,,,,,,,,,
295110,FGZ34P,Elektriciteit,,,,,,,,,,,,,
295113,FGZ34T,Benzine,,,,,,,,,,,,,
295114,FGZ34V,Elektriciteit,,,,,,,,,,,,,
295115,FGZ34X,Benzine,,,,,,,,,,,,,
295116,FGZ34Z,Benzine,,,,,,,,,,,,,
295117,FGZ35B,Elektriciteit,,,,,,,,,,,,,
295118,FGZ35D,Elektriciteit,,,,,,,,,,,,,
295119,FGZ35F,Benzine,,,,,,,,,,,,,
295120,FGZ35G,Elektriciteit,,,,,,,,,,,,,
295121,FGZ35H,Elektriciteit,,,,,,,,,,,,,
295122,FGZ35J,Benzine,,1.9,44.0,,,,,,,,,,
295123,FGZ35K,Benzine,,2.5,56.0,,,,,,,,,,
295124,FGZ35L,Elektriciteit,,,,,,,,,,,,,
295125,FGZ35N,Benzine,,,,,,,,,,,,,
295126,FGZ35P,Elektriciteit,,,,,,,,,,,,,
295127,FGZ35R,Elektriciteit,,,,,,,,,,,,,
295129,FGZ35T,Benzine,,,,,,,,,,,,,
295130,FGZ35V,Elektriciteit,,,,,,,,,,,,,
295131,FGZ35X,Benzine,,,,,,,,,,,,,
295132,FGZ35Z,Benzine,,,,,,,,,,,,,
295134,FGZ36D,Elektriciteit,,,,,,,,,,,,,
295135,FGZ36F,Elektriciteit,,,,,,,,,,,,,
295136,FGZ36G,Elektriciteit,,,,,,,,,,,,,
295137,FGZ36H,Elektriciteit,,,,,,,,,,,,,
295139,FGZ36K,Benzine,,2.5,56.0,,,,,,,,,,
295140,FGZ36L,Elektriciteit,,,,,,,,,,,,,
295141,FGZ36N,Benzine,,,,,,,,,,,,,
295142,FGZ36P,Elektriciteit,,,,,,,,,,,,,
295143,FGZ36R,Elektriciteit,,,,,,,,,,,,,
295144,FGZ36S,Benzine,,,,,,,,,,,,,
295145,FGZ36T,Benzine,,,,,,,,,,,,,
295146,FGZ36V,Elektriciteit,,,,,,,,,,,,,
295147,FGZ36X,Benzine,,,,,,,,,,,,,
295149,FGZ37B,Elektriciteit,,,,,,,,,,,,,
295150,FGZ37D,Elektriciteit,,,,,,,,,,,,,
295151,FGZ37F,Diesel,,,,,,,,,,,,,
295152,FGZ37G,Elektriciteit,,,,,,,,,,,,,
295153,FGZ37J,Benzine,,1.9,44.0,,,,,,,,,,
295154,FGZ37K,Benzine,,1.7,41.0,,,,,,,,,,
295155,FGZ37L,Elektriciteit,,,,,,,,,,,,,
295156,FGZ37N,Elektriciteit,,,,,,,,,,,,,
295157,FGZ37P,Elektriciteit,,,,,,,,,,,,,
295158,FGZ37R,Elektriciteit,,,,,,,,,,,,,
295159,FGZ37S,Elektriciteit,,,,,,,,,,,,,
295160,FGZ37T,Benzine,,,,,,,,,,,,,
295161,FGZ37V,Elektriciteit,,,,,,,,,,,,,
295162,FGZ37X,Benzine,,,,,,,,,,,,,
295164,FGZ38B,Benzine,,,,,,,,,,,,,
295165,FGZ38D,Elektriciteit,,,,,,,,,,,,,
295166,FGZ38F,Elektriciteit,,,,,,,,,,,,,
295167,FGZ38G,Elektriciteit,,,,,,,,,,,0.8,,
295168,FGZ38H,Elektriciteit,,,,,,,,,,,,,
295169,FGZ38K,Benzine,,3.5,80.0,,,,,,,,,,
295170,FGZ38L,Elektriciteit,,,,,,,,,,,,,
295171,FGZ38N,Benzine,,,,,,,,,,,,,
295172,FGZ38P,Elektriciteit,,,,,,,,,,,,,
295173,FGZ38R,Elektriciteit,,,,,,,,,,,,,
295176,FGZ38V,Elektriciteit,,,,,,,,,,,,,
295177,FGZ38Z,Elektriciteit,,,,,,,,,,,,,
295178,FGZ39B,Benzine,,,,,,,,,,,,,
295180,FGZ39F,Elektriciteit,,,,,,,,,,,,,
295181,FGZ39G,Elektriciteit,,,,,,,,,,,,,
295182,FGZ39H,Elektriciteit,,,,,,,,,,,,,
295183,FGZ39J,Benzine,,1.9,44.0,,,,,,,,,,
295184,FGZ39K,Elektriciteit,,,,,,,,,,,,,
295185,FGZ39L,Elektriciteit,,,,,,,,,,,,,
295186,FGZ39N,Elektriciteit,,,,,,,,,,,,,
295187,FGZ39P,Benzine,,,,,,,,,,,,,
295188,FGZ39R,Elektriciteit,,,,,,,,,,,,,
295191,FGZ39V,Elektriciteit,,,,,,,,,,,,,
295193,FGZ39Z,Benzine,,,,,,,,,,,,,
295194,FGZ40B,Benzine,,,,,,,,,,,,,
295195,FGZ40D,Elektriciteit,,,,,,,,,,,,,
295196,FGZ40F,Benzine,,,,,,,,,,,,,
295197,FGZ40G,Elektriciteit,,,,,,,,,,,,,
295198,FGZ40H,Elektriciteit,,,,,,,,,,,,,
295200,FGZ40K,Benzine,,,,,,,,,,,,,
295201,FGZ40L,Elektriciteit,,,,,,,,,,,,,
295202,FGZ40N,Elektriciteit,,,,,,,,,,,,,
295203,FGZ40P,Elektriciteit,,,,,,,,,,,,,
295205,FGZ40S,Elektriciteit,,,,,,,,,,,,,
295206,FGZ40T,Benzine,,,,,,,,,,,,,
295207,FGZ40V,Elektriciteit,,,,,,,,,,,,,
295208,FGZ40X,Diesel,,,,,,,,,,,,,
295209,FGZ40Z,Benzine,,,,,,,,,,,,,
295210,FGZ41B,Elektriciteit,,,,,,,,,,,,,
295211,FGZ41F,Elektriciteit,,,,,,,,,,,,,
295212,FGZ41G,Elektriciteit,,,,,,,,,,,,,
295213,FGZ41H,Elektriciteit,,,,,,,,,,,,,
295214,FGZ41K,Benzine,,2.3,51.0,,,,,,,,,,
295215,FGZ41L,Elektriciteit,,,,,,,,,,,,,
295216,FGZ41N,Benzine,,,,,,,,,,,,,
295217,FGZ41P,Elektriciteit,,,,,,,,,,,,,
295220,FGZ41T,Benzine,,,,,,,,,,,,,
295221,FGZ41V,Elektriciteit,,,,,,,,,,,,,
295222,FGZ41X,Elektriciteit,,,,,,,,,,,,,
295223,FGZ41Z,Benzine,,,,,,,,,,,,,
295224,FGZ42B,Elektriciteit,,,,,,,,,,,,,
295225,FGZ42F,Elektriciteit,,,,,,,,,,,,,
295226,FGZ42G,Elektriciteit,,,,,,,,,,,,,
295227,FGZ42H,Elektriciteit,,,,,,,,,,,,,
295228,FGZ42J,Benzine,,1.9,44.0,,,,,,,,,,
295229,FGZ42K,Benzine,,2.5,56.0,,,,,,,,,,
295230,FGZ42L,Elektriciteit,,,,,,,,,,,,,
295231,FGZ42N,Benzine,,,,,,,,,,,,,
295232,FGZ42P,Benzine,,,,,,,,,,,,,
295233,FGZ42R,Elektriciteit,,,,,,,,,,,,,
295234,FGZ42S,Elektriciteit,,,,,,,,,,,,,
295235,FGZ42T,Benzine,,,,,,,,,,,,,
295236,FGZ42V,Elektriciteit,,,,,,,,,,,,,
295237,FGZ42X,Benzine,,,,,,,,,,,,,
295238,FGZ42Z,Elektriciteit,,,,,,,,,,,,,
295239,FGZ43B,Elektriciteit,,,,,,,,,,,,,
295240,FGZ43D,Benzine,,,,,,,,,,,,,
295241,FGZ43F,Benzine,,,,,,,,,,,,,
295242,FGZ43G,Elektriciteit,,,,,,,,,,,,,
295243,FGZ43H,Elektriciteit,,,,,,,,,,,,,
295244,FGZ43J,Benzine,,1.9,44.0,,,,,,,,,,
295245,FGZ43K,Benzine,,3.5,80.0,,,,,,,,,,
295246,FGZ43L,Elektriciteit,,,,,,,,,,,,,
295247,FGZ43N,Elektriciteit,,,,,,,,,,,,,
295248,FGZ43P,Elektriciteit,,,,,,,,,,,,,
295249,FGZ43R,Elektriciteit,,,,,,,,,,,,,
295251,FGZ43T,Benzine,,,,,,,,,,,,,
295252,FGZ43V,Elektriciteit,,,,,,,,,,,,,
295253,FGZ43X,Elektriciteit,,,,,,,,,,,,,
295255,FGZ44D,Benzine,,,,,,,,,,,,,
295257,FGZ44G,Elektriciteit,,,,,,,,,,,,,
295258,FGZ44H,Elektriciteit,,,,,,,,,,,,,
295259,FGZ44J,Benzine,,1.9,44.0,,,,,,,,,,
295260,FGZ44K,Benzine,,2.3,51.0,,,,,,,,,,
295261,FGZ44L,Elektriciteit,,,,,,,,,,,,,
295262,FGZ44N,Benzine,,,,,,,,,,,,,
295263,FGZ44P,Elektriciteit,,,,,,,,,,,,,
295264,FGZ44R,Elektriciteit,,,,,,,,,,,,,
295265,FGZ44S,Elektriciteit,,,,,,,,,,,,,
295266,FGZ44T,Benzine,,,,,,,,,,,,,
295267,FGZ44V,Elektriciteit,,,,,,,,,,,,,
295268,FGZ44X,Benzine,,,,,,,,,,,,,
295269,FGZ44Z,Benzine,,,,,,,,,,,,,
295270,FGZ45B,Elektriciteit,,,,,,,,,,,,,
295271,FGZ45D,Elektriciteit,,,,,,,,,,,,,
295272,FGZ45F,Benzine,,,,,,,,,,,,,
295273,FGZ45G,Elektriciteit,,,,,,,,,,,,,
295274,FGZ45H,Benzine,,2.0,46.0,,,,,,,,,,
295275,FGZ45K,Benzine,,2.3,51.0,,,,,,,,,,
295276,FGZ45L,Elektriciteit,,,,,,,,,,,,,
295277,FGZ45N,Diesel,,,,,,,,,,,,,
295278,FGZ45P,Elektriciteit,,,,,,,,,,,,,
295279,FGZ45R,Elektriciteit,,,,,,,,,,,,,
295280,FGZ45S,Elektriciteit,,,,,,,,,,,,,
295281,FGZ45T,Benzine,,,,,,,,,,,,,
295282,FGZ45V,Elektriciteit,,,,,,,,,,,,,
295283,FGZ45Z,Benzine,,,,,,,,,,,,,
295284,FGZ46B,Elektriciteit,,,,,,,,,,,,,
295285,FGZ46D,Elektriciteit,,,,,,,,,,,,,
295286,FGZ46F,Elektriciteit,,,,,,,,,,,,,
295287,FGZ46G,Elektriciteit,,,,,,,,,,,,,
295288,FGZ46H,Benzine,,2.0,46.0,,,,,,,,,,
295289,FGZ46K,Benzine,,2.3,51.0,,,,,,,,,,
295290,FGZ46L,Elektriciteit,,,,,,,,,,,,,
295291,FGZ46P,Benzine,,,,,,,,,,,,,
295292,FGZ46R,Elektriciteit,,,,,,,,,,,,,
295293,FGZ46S,Benzine,,,,,,,,,,,,,
295295,FGZ46V,Elektriciteit,,,,,,,,,,,,,
295296,FGZ46X,Elektriciteit,,,,,,,,,,,,,
295297,FGZ46Z,Elektriciteit,,,,,,,,,,,,,
295298,FGZ47B,Elektriciteit,,,,,,,,,,,,,
295299,FGZ47D,Elektriciteit,,,,,,,,,,,,,
295300,FGZ47F,Benzine,,,,,,,,,,,,,
295301,FGZ47J,Benzine,,1.9,44.0,,,,,,,,,,
295302,FGZ47K,Benzine,,2.4,52.0,,,,,,,,,,
295303,FGZ47L,Elektriciteit,,,,,,,,,,,,,
295304,FGZ47N,Elektriciteit,,,,,,,,,,,,,
295305,FGZ47P,Benzine,,,,,,,,,,,,,
295306,FGZ47R,Elektriciteit,,,,,,,,,,,,,
295307,FGZ47S,Elektriciteit,,,,,,,,,,,,,
295308,FGZ47V,Elektriciteit,,,,,,,,,,,,,
295309,FGZ47X,Benzine,,,,,,,,,,,,,
295310,FGZ47Z,Benzine,,,,,,,,,,,,,
295311,FGZ48B,Benzine,,,,,,,,,,,,,
295312,FGZ48D,Benzine,,,,,,,,,,,,,
295313,FGZ48F,Elektriciteit,,,,,,,,,,,,,
295314,FGZ48G,Elektriciteit,,,,,,,,,,,,,
295315,FGZ48H,Benzine,,3.5,80.0,,,,,,,,,,
295316,FGZ48J,Benzine,,1.9,44.0,,,,,,,,,,
295317,FGZ48K,Benzine,,2.9,65.0,,,,,,,,,,
295318,FGZ48L,Elektriciteit,,,,,,,,,,,,,
295319,FGZ48N,Elektriciteit,,,,,,,,,,,,,
295320,FGZ48P,Benzine,,,,,,,,,,,,,
295321,FGZ48R,Elektriciteit,,,,,,,,,,,,,
295322,FGZ48S,Elektriciteit,,,,,,,,,,,,,
295323,FGZ48V,Elektriciteit,,,,,,,,,,,,,
295324,FGZ48X,Elektriciteit,,,,,,,,,,,,,
295325,FGZ48Z,Benzine,,,,,,,,,,,,,
295326,FGZ49B,Benzine,,,,,,,,,,,,,
295327,FGZ49D,Elektriciteit,,,,,,,,,,,,,
295328,FGZ49F,Benzine,,,,,,,,,,,,,
295329,FGZ49G,Elektriciteit,,,,,,,,,,,,,
295330,FGZ49H,Benzine,,3.5,82.0,,,,,,,,,,
295331,FGZ49J,Benzine,,1.9,44.0,,,,,,,,,,
295332,FGZ49K,Benzine,,3.5,80.0,,,,,,,,,,
295333,FGZ49L,Elektriciteit,,,,,,,,,,,,,
295334,FGZ49N,Benzine,,,,,,,,,,,,,
295335,FGZ49P,Elektriciteit,,,,,,,,,,,,,
295337,FGZ49S,Elektriciteit,,,,,,,,,,,,,
295338,FGZ49T,Benzine,,,,,,,,,,,,,
295339,FGZ49V,Elektriciteit,,,,,,,,,,,,,
295340,FGZ49X,Elektriciteit,,,,,,,,,,,,,
295341,FGZ49Z,Elektriciteit,,,,,,,,,,,,,
295342,FGZ50B,Benzine,,,,,,,,,,,,,
295343,FGZ50D,Benzine,,,,,,,,,,,,,
295344,FGZ50F,Benzine,,,,,,,,,,,,,
295346,FGZ50J,Benzine,,1.9,44.0,,,,,,,,,,
295347,FGZ50K,Benzine,,2.5,56.0,,,,,,,,,,
295348,FGZ50L,Elektriciteit,,,,,,,,,,,,,
295349,FGZ50N,Benzine,,,,,,,,,,,,,
295350,FGZ50P,Elektriciteit,,,,,,,,,,,,,
295351,FGZ50R,Elektriciteit,,,,,,,,,,,,,
295352,FGZ50S,Benzine,,,,,,,,,,,,,
